AÑO,MES,CONGLOME,VIVIENDA,HOGAR,CODPERSO,ACTIVIDA,UBIGEO,DOMINIO,ESTRATO,CODINFOR,PERIODO,E1,E1A1,E1B,E2,E3,E4A1,E4B1,E4A2,E4B2,E4A3,E4B3,E4A4,E4B4,E4A5,E4B5,E5,E6A,E6B,E8A,E8B,E8C,E9A,E9A1,E13A,E13B,E13C,E14T,E15,E15GG,E16T,E17T,E18,E18GG,E19T,E20T,E21,E21GG,E22T,E23ST,E23T,E24T,E25ST1,E25ST2,E25ST3,E25ST4,E25T1,E25T2,E25T3,TICUEST04,TIPOCUESTIONARIO,FACTORA07,FACTOR_P,NCONGLOME,SUB_CONGLOME
2021,12,005088,016,11,02,2,010202,7,7,02,2,3,8,4,10,1,1,2,2, ,1,2,2, ,2, ,2,3,0,1,0,0,12,0,0,0,3, , , , , , , , ,65,1,13,35,12,12, ,0,0,43,43,0,12,31,2,2,43.6167984008789,45.1848333714748,006571,00
2021,09,005103,069,11,01,1,010701,7,7,01,4,3,8,3,2, , , , , , , , , , , ,2,10,0,3,2,0,12,0,0,0,3, , , , , , , , ,8500,2, ,269,300,300,3000,8231,0,0,8231,3000,300,4931,2,2,72.4412460327148,76.0001057144411,006753,00
2021,09,005103,071,11,02,1,010701,7,7,02,4,3,6,3,10,1,2, ,2, ,1,2,2, ,2, ,2,4,0,3,0,2,12,0,0,2,0, , , , ,4330,1,433,3248, , , , ,139,139,0,0,1515,0,1515,0,139,1376,2,2,43.9810066223145,45.5854463887015,006753,00
2021,09,005103,071,11,02,2,010701,7,7,02,4,3,8,4,10,1,2, ,2, ,1,2,2, ,2, ,2,1,0,1,0,0,12,0,0,0,3, , , , , , , , ,43,1,13,22,4,4, ,0,0,34,34,0,4,30,2,2,43.9810066223145,45.5854463887015,006753,00
2021,10,005119,045,11,02,1,010705,7,7,02,4,3,8,3,9,1,2, ,2, ,1,2,2, ,2, ,2,10,0,4,0,3,12,0,0,2,0, , , , ,8444,1,635,7578, , , , ,96,96,0,0,1501,0,1501,0,96,1405,2,2,66.4336166381836,69.9031780406753,006869,00
2021,10,005119,045,11,04,1,010705,7,7,04,4,3,8,3,9,1,2, ,2, ,1,2,2, ,2, ,2,2,0,3,0,2,12,0,0,2,0, , , , ,1600,2, ,1200, , , , ,43,43,0,0,400,0,400,0,43,357,2,2,57.4798240661621,59.7808690158073,006869,00
2021,10,005119,046,11,01,1,010705,7,7,01,4,3,8,4,2, , , , , , , , , , , ,5,20,0,1,0,0,12,0,0,2,0, , , , ,173,2, , , , , , ,0,0, ,0,0,173,173,0,0,173,2,2,43.8553504943848,45.847139909335,006869,00
2021,10,005119,046,11,02,1,010705,7,7,02,4,3,8,3,10,1,2, ,2, ,2, ,2, ,2, ,2,15,0,1,0,0,12,0,0,2,0, , , , ,560,2, ,300, , , , ,0,0, ,0,260,0,260,0,0,260,2,2,52.9826240539551,55.0127696328514,006869,00
2021,10,005119,046,11,04,1,010705,7,7,04,4,3,6,3,9,1,2, ,2, ,1,2,2, ,2, ,2,3,0,2,0,1,12,0,0,2,0, , , , ,66846,2, ,65357, , , , ,200,200,0,0,1489,0,1489,0,200,1289,2,2,67.4824066162109,70.3794588473287,006869,00
2021,10,005119,046,11,04,2,010705,7,7,04,4,3,8,4,2, , , , , , , , , , , ,2,13,0,1,0,0,12,0,0,2,0, , , , ,1039,2, , , , , , ,0,0, ,0,0,1039,1039,0,0,1039,2,2,67.4824066162109,70.3794588473287,006869,00
2021,10,005119,048,11,01,1,010705,7,7,01,4,3,8,3,9,1,2, ,2, ,1,2,2, ,2, ,5,3,0,2,1,0,12,0,0,2,0, , , , ,3901,1,104,2739, , , , ,28,28,600,0,1266,0,1266,600,28,638,2,2,43.6167984008789,45.1848333714748,006869,00
2021,10,005119,049,11,01,2,010705,7,7,01,4,1, ,1,3, , , , , , , , , , , ,2,11,0,1,0,0,12,0,0,2,3, , , , ,8400,2, ,6500,4000,2, ,1300,335,335, ,0,1900,2700,4600,0,335,4265,2,2,62.6301498413086,65.6789309755191,006869,00
2021,10,005119,096,11,01,1,010705,7,7,01,4,3,8,3,8,3,2, ,2, ,1,1,2, ,2, ,2,25,0,1,0,0,12,0,0,2,0, , , , ,12111,1,35,10748, , , , ,115,115, ,0,1398,0,1398,0,115,1283,2,2,46.9810409545898,49.4257306547149,006869,00
2021,10,005119,096,11,02,1,010705,7,7,02,4,3,8,3,10,1,2, ,2, ,1,2,2, ,2, ,2,20,0,1,0,0,12,0,0,2,3, , , , ,269,1,14,217,1169,1,464,754,250,250, ,0,66,879,945,0,250,695,2,2,44.9819564819336,47.2077562697029,006869,00
2021,10,005119,096,11,03,1,010705,7,7,03,4,3,8,3,9,1,1,2,2, ,1,2,2, ,2, ,2,6,0,1,0,0,12,0,0,2,3, , , , ,6227,2, ,4685,3152,2, ,3031,301,301, ,0,1542,121,1663,0,301,1362,2,2,43.6167984008789,45.1848333714748,006869,00
2021,10,005119,097,11,01,1,010705,7,7,01,4,3,8,3,10,3,1,2,1,2,1,2,2, ,2, ,2,10,0,1,0,0,12,0,0,2,3, , , , ,1905,1,4,1624,1176,1,455,866,102,102, ,0,285,765,1050,0,102,948,2,2,52.9826240539551,55.0127696328514,006869,00
2021,10,005119,100,11,02,1,010705,7,7,02,4,3,6,3,1, , , , , , , , , , , ,2,6,0,1,0,0,12,0,0,2,0, , , , ,1800,2, ,1300, , , , ,60,60, ,0,500,0,500,0,60,440,2,2,44.7026443481445,46.2661967447206,006869,00
2021,10,005119,100,11,02,2,010705,7,7,02,4,3,8,3,10,1,2, ,2, ,2, ,2, ,2, ,2,3,0,1,0,0,12,0,0,2,0, , , , ,2126,2, ,1671, , , , ,0,0, ,0,455,0,455,0,0,455,2,2,44.7026443481445,46.2661967447206,006869,00
2021,10,005119,101,11,01,1,010705,7,7,01,4,3,8,3,1, , , , , , , , , , , ,2,5,0,1,0,0,12,0,0,2,0, , , , ,720,2, ,600, , , , ,0,0, ,0,120,0,120,0,0,120,2,2,82.1357574462891,86.0410866020926,006869,00
2021,10,005119,101,11,01,2,010705,7,7,01,4,3,8,3,10,1,2, ,2, ,1,2,2, ,2, ,5,10,0,2,0,1,12,0,0,2,3, , , , ,5452,1,8,4501,1299,2, ,1212,40,40,0,0,959,87,1046,0,40,1006,2,2,82.1357574462891,86.0410866020926,006869,00
2021,06,005128,078,11,01,1,010301,4,6,01,1,1, ,3,10,1,2, ,2, ,1,2,2, ,2, ,5,18,0,1,0,0,12,0,0,2,0, , , , ,1300,1,120,600, , , , ,65,85, ,0,820,0,820,0,85,735,2,2,71.3729629516602,51.6795688846727,006921,00
2021,10,005132,159,11,02,1,010512,4,7,02,3,3,8,3,9,1,2, ,2, ,1,2,2, ,2, ,2,10,0,2,0,1,12,0,0,2,0, , , , ,10825,1,866,6000, , , , ,326,326,0,0,5691,0,5691,0,326,5365,2,2,53.0136184692383,56.6188979459992,006957,00
2021,10,005132,159,11,02,2,010512,4,7,02,3,3,8,4,10,1,1,2,2, ,1,2,2, ,2, ,6,8,0,1,0,0,12,0,1,0,0,650,1,26,400, , , , , , , , ,121,121, ,276,0,0,276,0,121,155,2,2,53.0136184692383,56.6188979459992,006957,00
2021,10,005132,161,11,02,1,010512,4,7,02,3,3,6,4,10,1,1,2,2, ,1,2,2, ,2, ,2,0,6,3,0,2,6,0,1,0,0,260,1,26,120, , , , , , , , ,85,85,0,166,0,0,166,0,85,81,2,2,91.6011047363281,98.8399647551794,006957,00
2021,04,005134,002,11,01,1,010520,4,7,01,4,3,6,3,10,1,1,2,2, ,1,2,2, ,2, ,5,5,0,4,1,2,12,0,1,2,0,800,1,20,450,1030,1,150,470, , , , ,136,136,100,370,710,0,1080,100,136,844,2,2,54.8287353515625,61.4495337376525,006967,00
2021,04,005134,002,11,02,1,010520,4,7,02,4,3,6,3,10,1,2, ,2, ,1,2,2, ,2, ,6,0,4,1,0,0,4,0,0,0,3, , , , , , , , ,70,2, ,5,2,2, ,0,0,65,65,0,2,63,2,2,78.9766159057617,89.2945323991501,006967,00
2021,02,005135,030,11,02,1,010510,4,6,02,4,3,6,3,9,1,2, ,2, ,2, ,2, ,2, ,2,4,0,2,0,1,12,0,0,2,0, , , , ,1299,1,173,600, , , , ,16,16,0,0,872,0,872,0,16,856,2,2,72.1439437866211,58.4546809722539,006968,00
2021,02,005135,048,11,01,1,010510,4,6,01,4,3,8,4,9,1,2, ,2, ,1,2,2, ,2, ,1,10,0,1,0,0,12,0,1,0,0,350,2, ,150, , , , , , , , ,40,40, ,200,0,0,200,0,40,160,2,2,79.958740234375,64.502145215862,006968,00
2021,02,005135,048,11,02,2,010510,4,6,02,4,3,8,4,10,1,2, ,2, ,2, ,2, ,2, ,5,2,0,2,0,1,12,0,1,0,0,40,2, ,15, , , , , , , , ,0,0,0,25,0,0,25,0,0,25,2,2,72.1439437866211,58.4546809722539,006968,00
2021,02,005135,048,11,03,1,010510,4,6,03,4,3,6,3,9,1,2, ,2, ,2, ,2, ,2, ,3,1,2,1,0,0,12,0,0,2,0, , , , ,2165,1,300,1300, , , , ,13,13, ,0,1165,0,1165,0,13,1152,2,2,60.1758193969727,48.5050522761283,006968,00
2021,02,005135,048,11,04,2,010510,4,6,04,4,3,8,4,10,1,2, ,2, ,2, ,2, ,2, ,4,0,10,1,0,0,10,0,1,0,0,130,2, , , , , , , , , , ,0,0, ,130,0,0,130,0,0,130,2,2,60.1758193969727,48.5050522761283,006968,00
2021,02,005135,082,11,02,2,010510,4,6,02,4,3,6,3,9,1,2, ,2, ,2, ,2, ,2, ,2,15,0,2,0,1,12,0,0,2,0, , , , ,1299,1,433,1000, , , , ,42,42,0,0,732,0,732,0,42,690,2,2,48.5450782775879,38.6888814831636,006968,00
2021,01,005138,025,11,01,2,010513,4,7,01,4,3,8,3,10,1,2, ,2, ,2, ,2, ,2, ,6,42,0,1,0,0,12,0,1,0,0,900,2, ,280, , , , , , , , ,0,0, ,620,0,0,620,0,0,620,2,2,64.8970336914063,52.350687565962,007002,00
2021,01,005138,118,11,01,1,010513,4,7,01,4,3,8,4,10,1,2, ,2, ,1,2,2, ,2, ,5,10,0,3,2,0,12,0,0,2,0, , , , ,4548,1,450,2252, , , , ,213,213,1000,0,2746,0,2746,1000,213,1533,2,2,74.5812759399414,60.3260534546323,007002,00
2021,01,005138,118,11,01,2,010513,4,7,01,4,3,7,3,3, , , , , , , , , , , ,5,1,0,1,0,0,5,0,1,0,0,2165,2, ,866, , , , , , , , ,200,200, ,0,0,1299,1299,0,200,1099,2,2,74.5812759399414,60.3260534546323,007002,00
2021,04,005140,093,11,01,1,010514,4,8,01,3,3,8,4,10,1,2, ,2, ,2, ,2, ,2, ,5,37,0,1,0,0,6,0,1,0,0,130,2, , , , , , , , , , ,0,0, ,130,0,0,130,0,0,130,2,2,46.26025390625,51.6795688846727,007016,00
2021,07,005181,006,11,01,1,021801,2,2,01,1,3,8,4,3, , , , , , , , , , , ,5,3,6,1,0,0,12,0,0,0,3, , , , , , , , ,2251,2, ,952,108,108, ,0,0,1299,1299,0,108,1191,2,2,142.063491821289,112.542165706297,012181,00
2021,07,005181,039,11,01,1,021801,2,2,01,1,3,6,4,10,1,2, ,2, ,1,2,2, ,2, ,3,6,0,2,0,1,12,0,0,2,3, , , , ,783,1,10,560,346,1,10,57,20,20,0,0,233,299,532,0,20,512,2,2,110.529968261719,98.7407712035555,012181,00
2021,07,005181,058,11,01,1,021801,2,2,01,1,3,6,4,10,1,1,2,1,2,2, ,2, ,2, ,2,6,0,3,0,2,12,0,0,0,3, , , , , , , , ,2598,1,130,1299,218,218,0,0,0,1429,1429,0,218,1211,2,2,127.966606140137,121.529509740769,012181,00
2021,07,005181,058,11,02,1,021801,2,2,02,1,3,6,4,8,2,2, ,2, ,2, ,2, ,2, ,2,15,0,1,0,0,12,0,1,0,0,1688,2, , , , , , , , , , ,150,150, ,0,0,1688,1688,0,150,1538,2,2,186.633682250977,163.117828036155,012181,00
2021,07,005181,107,11,02,1,021801,2,2,02,1,3,6,4,11,4,2, ,2, ,2, ,2, ,2, ,5,0,1,1,0,0,1,0,1,0,0,200,2, , , , , , , , , , ,0,0, ,200,0,0,200,0,0,200,2,2,136.985153198242,136.926222917405,012181,00
2021,05,005184,006,11,01,1,021801,2,2,01,2,3,8,3,1, , , , , , , , , , , ,3,21,2,2,1,0,12,0,0,0,3, , , , , , , , ,2875,1,104,1000,148,148,700,0,0,1979,1979,700,148,1131,2,2,84.6471633911133,83.0380510068978,012209,00
2021,05,005184,006,11,01,2,021801,2,2,01,2,1, ,3,8,1,2, ,2, ,1,2,2, ,2, ,3,21,2,2,0,1,12,0,0,2,3, , , , ,2547,1,10,1767,606,2, ,98,170,190,0,0,790,508,1298,0,190,1108,2,2,84.6471633911133,83.0380510068978,012209,00
2021,05,005184,019,11,01,1,021801,2,2,01,2,1, ,4,8,3,2, ,2, ,1,3,2, ,2, ,2,6,0,1,0,0,6,0,1,0,0,4000,2, ,2150, , , , , , , , ,200,200, ,1850,0,0,1850,0,200,1650,2,2,90.7216186523438,83.5710074656593,012209,00
2021,05,005184,019,11,01,2,021801,2,2,01,2,3,8,4,2, , , , , , , , , , , ,2,0,1,1,0,0,1,0,0,0,3, , , , , , , , ,60,2, , ,0,0, ,0,0,60,60,0,0,60,2,2,90.7216186523438,83.5710074656593,012209,00
2021,05,005184,019,11,03,1,021801,2,2,03,2,3,6,3,4, , , , , , , , , , , ,2,0,6,1,0,0,6,0,0,2,0, , , , ,7794,1,200,3897, , , , ,137,137, ,0,4097,0,4097,0,137,3960,2,2,114.860946655273,107.813944551072,012209,00
2021,05,005184,019,11,03,2,021801,2,2,03,2,3,6,3,1, , , , , , , , , , , ,2,0,1,1,0,0,1,0,0,2,0, , , , ,560,1,10,392, , , , ,13,13, ,0,178,0,178,0,13,165,2,2,114.860946655273,107.813944551072,012209,00
2021,05,005184,019,11,04,1,021801,2,2,04,2,3,8,4,3, , , , , , , , , , , ,2,0,4,1,0,0,4,0,0,0,3, , , , , , , , ,2598,2, ,779,0,0, ,0,0,1819,1819,0,0,1819,2,2,160.770141601563,140.643798733212,012209,00
2021,01,005186,028,11,01,1,021801,2,2,01,1,3,8,4,2, , , , , , , , , , , ,1,3,2,1,0,0,5,0,0,0,3, , , , , , , , ,2500,2, , ,0,0, ,0,0,2500,2500,0,0,2500,2,2,112.581451416016,148.297918050787,012234,00
2021,01,005186,038,11,04,1,021801,2,2,04,1,3,8,4,10,1,2, ,2, ,2, ,2, ,2, ,1,0,1,2,0,1,1,0,0,0,3, , , , , , , , ,520,1,26,260,36,36,0,0,0,286,286,0,36,250,2,2,105.169540405273,131.622510957307,012234,00
2021,01,005186,050,11,01,1,021801,2,2,01,1,3,8,4,8,2,1,1,1,1,1,1,2, ,2, ,2,38,2,1,0,0,12,0,0,0,3, , , , , , , , ,200,2, , ,115,115, ,0,0,200,200,0,115,85,2,2,74.5474472045898,95.5777697669318,012234,00
2021,01,005186,073,11,01,1,021801,2,2,01,1,1, ,4,10,1,2, ,2, ,1,2,2, ,2, ,2,40,2,4,0,3,12,0,0,2,0, , , , ,5563,1,217,4321, , , , ,160,180,0,0,1459,0,1459,0,180,1279,2,2,75.0366439819336,86.0267372462099,012234,00
2021,01,005186,073,11,02,1,021801,2,2,02,1,3,8,4,5, , , , , , , , , , , ,2,0,1,1,0,0,1,0,0,2,0, , , , ,1700,1,100,1000, , , , ,90,90, ,0,800,0,800,0,90,710,2,2,97.7098922729492,128.32937162549,012234,00
2021,01,005186,095,11,01,1,021801,2,2,01,1,1, ,4,10,1,2, ,2, ,1,2,2, ,2, ,4,3,6,1,0,0,12,0,0,2,0, , , , ,3075,1,433,2035, , , , ,84,104, ,0,1473,0,1473,0,104,1369,2,2,75.0366439819336,86.0267372462099,012234,00
2021,11,005187,012,11,01,1,021801,2,2,01,1,3,6,4,2, , , , , , , , , , , ,2,20,0,1,0,0,12,0,0,0,3, , , , , , , , ,650,2, , ,0,0, ,0,0,650,650,0,0,650,2,2,111.176719665527,102.265046444526,012248,00
2021,11,005187,052,11,01,1,021801,2,2,01,1,3,6,4,10,1,2, ,2, ,2, ,2, ,2, ,2,1,0,1,0,0,12,0,0,0,3, , , , , , , , ,400,2, , ,0,0, ,0,0,400,400,0,0,400,2,2,117.943542480469,87.1335354304243,012248,00
2021,11,005187,093,12,03,1,021801,2,2,03,1,3,6,4,10,1,2, ,2, ,2, ,2, ,2, ,2,1,6,1,0,0,12,0,0,0,3, , , , , , , , ,250,2, ,15,0,0, ,0,0,235,235,0,0,235,2,2,175.234359741211,153.791327076966,012248,00
2021,11,005187,093,22,01,1,021801,2,2,01,1,3,6,4,10,3,2, ,2, ,2, ,2, ,2, ,2,0,3,1,0,0,3,0,0,0,3, , , , , , , , ,480,2, , ,0,0, ,0,0,480,480,0,0,480,2,2,110.453590393066,108.655337122976,012248,00
2021,11,005187,093,22,01,2,021801,2,2,01,1,3,7,4,10,3,2, ,2, ,2, ,2, ,2, ,2,0,3,2,0,1,3,0,1,0,0,40,2, , , , , , , , , , ,0,0,0,40,0,0,40,0,0,40,2,2,110.453590393066,108.655337122976,012248,00
2021,11,005187,117,11,04,1,021801,2,2,04,1,1, ,4,10,1,2, ,2, ,1,2,2, ,2, ,3,10,0,3,0,2,12,0,0,2,0, , , , ,498,1,43,368, , , , ,30,50,0,0,173,0,173,0,50,123,2,2,64.1831893920898,57.9207989407444,012248,00
2021,04,005190,019,11,02,1,021801,2,2,02,4,3,8,4,9,3,1,2,1,2,2, ,2, ,2, ,1,0,3,1,0,0,3,0,0,0,3, , , , , , , , ,195,1,2,95,20,20, ,0,0,102,102,0,20,82,2,2,156.505325317383,139.703258370114,012284,00
2021,04,005190,037,11,02,1,021801,2,2,02,4,3,8,4,1, , , , , , , , , , , ,3,25,6,2,0,1,10,0,1,0,0,386,1,9,130, , , , , , , , ,24,24,0,265,0,0,265,0,24,241,2,2,105.337745666504,79.1516598777125,012284,00
2021,04,005190,088,11,01,1,021801,2,2,01,4,3,8,4,7,2,1,1,1,1,1,1,2, ,2, ,3,37,3,2,0,1,10,0,0,0,3, , , , , , , , ,3637,1,350,1299,1158,1218,0,0,0,2688,2688,0,1218,1470,2,2,92.6457061767578,92.3046161192617,012284,00
2021,04,005190,124,13,01,1,021801,2,2,01,4,3,8,4,10,1,2, ,2, ,1,2,2, ,2, ,2,1,3,1,0,0,4,0,0,0,3, , , , , , , , ,61,1,4,13,16,16, ,0,0,52,52,0,16,36,2,2,92.6457061767578,92.3046161192617,012284,00
2021,04,005190,124,33,01,1,021801,2,2,01,4,3,8,4,8,3,1,1,1,1,1,1,2, ,2, ,3,7,3,3,1,1,6,0,0,0,3, , , , , , , , ,6789,1,35,3464,948,948,520,0,0,3360,3360,520,948,1892,2,2,175.96174621582,156.338831345469,012284,00
2021,09,005192,009,23,01,1,021801,2,2,01,4,3,8,4,3, , , , , , , , , , , ,3,15,3,1,0,0,12,0,0,0,3, , , , , , , , ,2078,2, ,959,14,14, ,0,0,1119,1119,0,14,1105,2,2,102.02912902832,104.776341110155,012294,00
2021,09,005192,024,11,01,1,021801,2,2,01,4,3,8,4,11,4,2, ,2, ,2, ,2, ,2, ,3,13,3,1,0,0,12,0,1,0,0,1169,1,130,152, , , , , , , , ,250,250, ,1147,0,0,1147,0,250,897,2,2,105.316261291504,96.9251495435653,012294,00
2021,09,005192,072,11,01,1,021801,2,2,01,4,3,8,4,3, , , , , , , , , , , ,5,23,5,1,0,0,12,0,0,0,3, , , , , , , , ,1689,2, ,733,9,9, ,0,0,956,956,0,9,947,2,2,102.02912902832,104.776341110155,012294,00
2021,09,005192,072,11,03,1,021801,2,2,03,4,3,8,4,10,1,2, ,2, ,1,2,2, ,2, ,5,0,8,1,0,0,8,0,0,2,0, , , , ,100,1,30,60, , , , ,0,0, ,0,70,0,70,0,0,70,2,2,133.338958740234,125.04196150547,012294,00
2021,09,005192,072,11,04,1,021801,2,2,04,4,3,8,4,10,1,2, ,2, ,1,2,2, ,2, ,2,2,6,1,0,0,12,0,0,2,3, , , , ,1906,1,500,1732,208,1,25,108,70,70, ,0,674,125,799,0,70,729,2,2,118.88996887207,118.488893013486,012294,00
2021,09,005192,101,11,05,1,021801,2,2,05,4,3,8,4,11,4,2, ,2, ,2, ,2, ,2, ,3,8,2,1,0,0,12,0,1,0,0,238,2, , , , , , , , , , ,0,0, ,238,0,0,238,0,0,238,2,2,124.611465454102,117.4433418578,012294,00
2021,07,005193,028,11,01,1,021801,2,2,01,1,3,8,4,3, , , , , , , , , , , ,1,3,6,1,0,0,12,0,0,0,3, , , , , , , , ,1819,2, ,520,72,72, ,0,0,1299,1299,0,72,1227,2,2,298.951324462891,276.876128684883,012310,00
2021,07,005193,061,11,02,1,021801,2,2,02,1,3,8,4,10,1,2, ,2, ,2, ,2, ,2, ,2,1,2,1,0,0,12,0,0,2,0, , , , ,500,2, ,300, , , , ,0,0, ,0,200,0,200,0,0,200,2,2,267.520080566406,209.897522068668,012310,00
2021,07,005193,073,11,03,1,021801,2,2,02,1,3,8,4,3, , , , , , , , , , , ,3,4,6,1,0,0,12,0,0,0,3, , , , , , , , ,2858,2, ,2078,5,5, ,0,0,780,780,0,5,775,2,2,401.374542236328,361.833617352191,012310,00
2021,07,005193,073,11,05,1,021801,2,2,05,1,3,8,4,10,1,2, ,2, ,1,3,2, ,2, ,2,0,4,1,0,0,4,0,0,2,0, , , , ,477,1,43,346, , , , ,15,15, ,0,174,0,174,0,15,159,2,2,486.381652832031,385.179699399842,012310,00
2021,10,005196,051,11,01,1,021809,2,2,04,3,3,8,4,1, , , , , , , , , , , ,3,8,6,1,0,0,12,0,0,2,0, , , , ,1386,1,75,346, , , , ,0,0, ,0,1115,0,1115,0,0,1115,2,2,309.473968505859,248.532053066956,012363,00
2021,10,005196,097,11,01,1,021809,2,2,01,3,3,8,4,10,3,1,2,1,2,1,2,2, ,2, ,2,0,1,1,0,0,1,0,0,0,3, , , , , , , , ,866,1,520,520,25,25, ,0,0,866,866,0,25,841,2,2,278.765014648438,268.379219242304,012363,00
2021,10,005196,097,11,02,1,021809,2,2,02,3,3,8,4,3, , , , , , , , , , , ,2,6,2,1,0,0,12,0,0,0,3, , , , , , , , ,2122,2, ,909,114,114, ,0,0,1213,1213,0,114,1099,2,2,406.566528320313,360.220619882563,012363,00
2021,09,005209,013,11,02,1,021809,2,2,02,1,3,8,3,1, , , , , , , , , , , ,5,2,6,1,0,0,12,0,0,2,0, , , , ,852,1,7,444, , , , ,25,25, ,0,415,0,415,0,25,390,2,2,859.333862304688,727.326810903979,012504,00
2021,09,005209,025,11,01,1,021809,2,2,01,1,3,8,4,2, , , , , , , , , , , ,5,0,1,1,0,0,1,0,0,0,3, , , , , , , , ,300,2, , ,0,0, ,0,0,300,300,0,0,300,2,2,524.273315429688,424.982743061568,012504,00
2021,09,005209,025,11,02,1,021809,2,2,02,1,3,8,4,2, , , , , , , , , , , ,5,3,2,1,0,0,12,0,0,0,3, , , , , , , , ,585,2, , ,0,0, ,0,0,585,585,0,0,585,2,2,413.425018310547,348.498476624686,012504,00
2021,09,005209,038,11,01,2,021809,2,2,01,1,3,6,3,1, , , , , , , , , , , ,5,3,2,1,0,0,12,0,0,2,0, , , , ,784,1,10,567, , , , ,4,4, ,0,227,0,227,0,4,223,2,2,465.028717041016,357.305260002824,012504,00
2021,09,005209,051,11,02,1,021809,2,2,02,1,3,6,4,2, , , , , , , , , , , ,5,3,2,1,0,0,12,0,0,0,3, , , , , , , , ,173,2, , ,0,0, ,0,0,173,173,0,0,173,2,2,465.028717041016,357.305260002824,012504,00
2021,09,005209,063,11,01,1,021809,2,2,01,1,3,6,3,10,1,2, ,2, ,1,2,2, ,2, ,5,3,2,1,0,0,12,0,0,2,3, , , , ,185,2, ,133,433,2, ,217,10,10, ,0,52,216,268,0,10,258,2,2,418.200897216797,359.625642276829,012504,00
2021,09,005209,063,11,02,1,021809,2,2,02,1,3,8,4,3, , , , , , , , , , , ,2,0,3,1,0,0,3,0,0,0,3, , , , , , , , ,2165,2, ,1538,0,0, ,0,0,627,627,0,0,627,2,2,533.977416992188,427.470653267188,012504,00
2021,12,005210,005,11,02,1,021809,2,2,02,1,1, ,3,10,1,2, ,2, ,1,2,2, ,2, ,2,10,6,2,0,1,12,0,0,2,0, , , , ,3500,1,300,2500, , , , ,80,100,0,0,1300,0,1300,0,100,1200,2,2,337.706604003906,295.330163348219,012526,00
2021,12,005210,067,11,01,2,021809,2,2,01,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,339.917541503906,277.96106174787,012526,00
2021,12,005210,077,11,01,1,021809,2,2,01,1,1, ,4,10,1,2, ,2, ,1,2,2, ,2, ,2,29,3,1,0,0,12,0,0,0,3, , , , , , , , ,2300,2, ,500,44,64, ,0,0,1800,1800,0,64,1736,2,2,320.821411132813,285.006810484267,012526,00
2021,12,005210,098,11,01,1,021809,2,2,01,1,3,8,4,3, , , , , , , , , , , ,1,1,6,1,0,0,12,0,0,0,3, , , , , , , , ,1082,2, ,758,8,8, ,0,0,324,324,0,8,316,2,2,339.917541503906,277.96106174787,012526,00
2021,12,005210,098,11,02,2,021809,2,2,02,1,3,8,3,7,2,2, ,2, ,2, ,2, ,2, ,2,1,0,1,0,0,6,0,0,2,3, , , , ,300,1,150,250,200,2, ,50,142,142, ,0,200,150,350,0,142,208,2,2,320.821411132813,285.006810484267,012526,00
2021,01,005212,075,11,01,1,021809,2,2,01,1,3,8,3,10,3,2, ,2, ,1,3,2, ,2, ,5,3,9,2,0,1,12,0,0,2,0, , , , ,246,1,30,185, , , , ,12,12,0,0,91,0,91,0,12,79,2,2,232.304412841797,358.124179457799,012536,00
2021,01,005212,113,11,01,1,021809,2,2,01,1,1, ,4,2, , , , , , , , , , , ,3,15,3,1,0,0,8,0,0,0,3, , , , , , , , ,1400,2, , ,20,20, ,0,0,1400,1400,0,20,1380,2,2,241.204055786133,389.617883971355,012536,00
2021,01,005212,113,11,01,2,021809,2,2,01,1,3,8,4,3, , , , , , , , , , , ,5,4,2,1,0,0,8,0,0,0,3, , , , , , , , ,433,2, ,173,0,0, ,0,0,260,260,0,0,260,2,2,241.204055786133,389.617883971355,012536,00
2021,01,005212,113,11,02,1,021809,2,2,02,1,3,6,3,9,1,1,2,2, ,1,2,2, ,2, ,3,5,11,1,0,0,7,0,0,0,3, , , , , , , , ,448,2, ,226,22,22, ,0,0,222,222,0,22,200,2,2,234.987976074219,369.558683009895,012536,00
2021,05,005215,009,11,01,1,021808,2,5,01,3,3,6,4,3, , , , , , , , , , , ,2,4,0,1,0,0,8,0,0,0,3, , , , , , , , ,2598,2, ,1948,0,0, ,0,0,650,650,0,0,650,2,2,424.427124023438,334.860807797197,012570,00
2021,05,005215,043,11,02,1,021808,2,5,02,3,3,6,4,7,2,1,3,1,3,1,3,2, ,2, ,2,2,0,2,0,1,7,0,0,2,0, , , , ,2252,1,15,1299, , , , ,338,338,0,0,968,0,968,0,338,630,2,2,237.943893432617,211.408874417687,012570,00
2021,05,005215,062,11,01,1,021808,2,5,01,3,3,6,4,3, , , , , , , , , , , ,2,2,0,1,0,0,10,0,0,0,3, , , , , , , , ,1299,2, ,433,0,0, ,0,0,866,866,0,0,866,2,2,283.381256103516,241.096713942196,012570,00
2021,04,005222,007,11,01,1,020801,2,4,01,3,1, ,2,8,2,1,1,1,1,1,1,1,1,1,1,3,30,6,3,2,0,12,0,0,2,0, , , , ,8660,1,350,3500, , , , ,1140,1440,1800,0,5510,0,5510,1800,1440,2270,2,2,128.290023803711,109.512732934008,013108,00
