AÑO,MES,CONGLOME,VIVIENDA,HOGAR,CODPERSO,ACTIVIDA,UBIGEO,DOMINIO,ESTRATO,CODINFOR,PERIODO,E24A,E24B,E24C,E24D,E24E1,E24E2,E24F,E24G,E24H,E24I,TIPOCUESTIONARIO,FACTORA07,FACTOR_P,NCONGLOME,SUB_CONGLOME
2021,11,005565,114,11,01,1,040129,6,1,01,3,1,2,49,4,10,0,35,0,2,1,2,692.293029785156,581.582096795016,043258,00
2021,06,005566,094,11,01,1,040122,6,1,01,2,1,1,40,4,1,0,50,2000,2,2,2,705.886352539063,719.194035418028,043268,00
2021,06,005566,094,11,01,1,040122,6,1,01,2,2,1,40,3,1,0,50,2000,2,2,2,705.886352539063,719.194035418028,043268,00
2021,06,005566,094,11,01,1,040122,6,1,01,2,3,1,38,4,0,6,50,2000,2,2,2,705.886352539063,719.194035418028,043268,00
2021,06,005566,094,11,01,1,040122,6,1,01,2,4,1,35,4,0,2,48,1600,2,2,2,705.886352539063,719.194035418028,043268,00
2021,06,005566,094,11,01,1,040122,6,1,01,2,5,1,38,4,1,0,50,1600,2,2,2,705.886352539063,719.194035418028,043268,00
2021,06,005566,094,11,01,1,040122,6,1,01,2,6,1,25,4,0,1,48,1600,2,2,2,705.886352539063,719.194035418028,043268,00
2021,10,005567,162,11,01,1,040122,6,1,01,3,1,2,26,4,3,0,4,200,2,1,2,269.540679931641,265.996833666827,043283,00
2021,10,005568,046,11,02,1,040122,6,1,02,4,1,1,46,5,1,0,10,500,2,1,2,105.200172424316,103.609647894647,043285,00
2021,10,005568,046,11,02,1,040122,6,1,02,4,2,2,16,4,0,1,6,0,2,1,2,105.200172424316,103.609647894647,043285,00
2021,10,005568,076,11,01,1,040122,6,1,01,4,1,2,25,6,1,0,15,0,2,1,2,122.089729309082,121.269642757078,043285,00
2021,10,005568,090,11,02,1,040122,6,1,02,4,1,1,47,6,1,5,3,0,2,1,2,128.959548950195,133.953189840996,043285,00
2021,10,005568,090,11,02,1,040122,6,1,02,4,2,1,15,4,1,5,3,0,2,1,2,128.959548950195,133.953189840996,043285,00
2021,01,005570,010,11,02,2,040122,6,1,02,1,1,2,40,4,0,1,7,100,2,2,2,316.120178222656,268.636962373871,043316,00
2021,12,005571,123,11,02,1,040122,6,1,02,2,1,1,32,4,1,0,48,2000,2,2,2,720.514587402344,649.470183860875,043341,00
2021,03,005572,007,11,01,2,040122,6,1,01,3,1,2,37,5,0,7,6,0,2,2,2,289.532165527344,392.934692214369,043355,00
2021,03,005572,007,11,02,2,040122,6,1,02,3,1,1,42,4,5,0,36,0,2,2,2,250.239334106445,308.079063317496,043355,00
2021,03,005572,041,11,02,1,040122,6,1,02,3,1,1,76,3,4,0,36,0,2,1,2,210.340377807617,259.666994582303,043355,00
2021,03,005572,087,11,01,1,040122,6,1,01,3,1,1,17,3,0,1,1,0,2,1,2,250.239334106445,308.079063317496,043355,00
2021,08,005583,005,11,02,1,040301,6,5,02,2,1,2,68,3,0,9,36,970,2,1,2,747.009216308594,719.254882032382,041615,00
2021,08,005583,005,11,02,1,040301,6,5,02,2,2,2,27,4,0,9,36,485,2,1,2,747.009216308594,719.254882032382,041615,00
2021,08,005583,005,11,02,1,040301,6,5,02,2,3,1,54,3,0,9,48,0,2,1,2,747.009216308594,719.254882032382,041615,00
2021,08,005583,005,11,02,1,040301,6,5,02,2,4,1,12,3,0,9,30,0,2,1,2,747.009216308594,719.254882032382,041615,00
2021,08,005583,035,11,01,1,040301,6,5,01,2,1,1,20,4,1,4,48,650,2,1,2,790.412475585938,697.067909932516,041615,00
2021,08,005583,035,11,01,1,040301,6,5,01,2,2,1,18,4,1,4,16,350,2,1,2,790.412475585938,697.067909932516,041615,00
2021,08,005583,094,11,01,1,040301,6,5,01,2,1,2,20,5,2,0,5,0,2,1,2,732.831359863281,692.18475590593,041615,00
2021,08,005589,007,11,01,1,040401,6,5,01,4,1,2,17,4,0,9,21,0,2,1,2,373.504608154297,359.627441016191,041780,00
2021,08,005589,076,11,02,2,040401,6,5,02,4,1,1,56,4,1,0,21,0,2,1,2,366.415679931641,346.092377952965,041780,00
2021,04,005615,046,11,01,1,040128,6,5,01,2,1,2,14,4,0,1,9,0,2,1,2,163.419967651367,155.443799373376,043493,00
2021,04,005615,091,11,01,1,040128,6,5,01,2,1,2,15,4,1,0,20,0,2,1,2,132.120880126953,136.782737859986,043493,00
2021,04,005619,020,11,01,1,040105,6,5,01,4,1,1,18,6,0,2,9,0,2,1,2,104.92985534668,106.937635033708,043535,00
2021,04,005619,020,11,01,1,040105,6,5,01,4,2,2,16,4,0,2,18,0,2,1,2,104.92985534668,106.937635033708,043535,00
2021,04,005619,075,11,01,1,040105,6,5,01,4,1,1,35,4,0,4,40,1200,2,2,2,134.905120849609,137.140594110123,043535,00
2021,04,005619,075,11,01,1,040105,6,5,01,4,2,1,34,4,0,3,40,1000,2,2,2,134.905120849609,137.140594110123,043535,00
2021,11,005623,040,11,02,1,040124,6,5,02,2,1,1,42,5,0,2,4,0,2,1,2,534.178100585938,485.451102319746,043581,00
2021,10,005634,106,11,02,1,040701,3,4,02,4,1,1,47,4,1,0,14,0,2,1,2,57.7148208618164,56.4490840476999,043664,00
2021,01,005639,054,11,03,1,040704,3,5,03,3,1,2,55,5,1,0,30,0,2,1,2,227.490783691406,235.36446525473,043701,00
2021,03,005641,076,11,02,1,040702,3,5,02,3,1,2,65,6,4,0,42,0,2,1,2,71.4651947021484,76.0406483053619,043715,00
2021,12,005682,055,11,02,1,040702,3,8,02,2,1,1,54,4,0,8,4,0,2,1,2,38.6208686828613,37.0107089791042,043730,00
2021,12,005684,062,11,06,1,040706,3,7,06,1,1,2,39,4,0,1,2,0,2,1,2,71.0025634765625,70.9284139338137,043765,00
2021,05,005687,096,11,01,1,050115,5,2,01,4,1,2,28,6,2,0,4,100,2,2,2,175.416793823242,147.136578501851,035133,00
2021,05,005687,096,11,01,1,050115,5,2,01,4,2,1,23,4,0,1,8,50,2,2,2,175.416793823242,147.136578501851,035133,00
2021,05,005687,096,11,01,1,050115,5,2,01,4,3,1,30,4,0,1,8,50,2,2,2,175.416793823242,147.136578501851,035133,00
2021,05,005687,096,11,01,1,050115,5,2,01,4,4,1,25,4,0,1,8,50,2,2,2,175.416793823242,147.136578501851,035133,00
2021,05,005687,096,11,01,1,050115,5,2,01,4,5,1,40,4,0,1,8,50,2,2,2,175.416793823242,147.136578501851,035133,00
2021,05,005687,138,11,01,1,050115,5,2,01,4,1,2,45,5,0,8,20,0,2,1,2,159.828674316406,151.095870642521,035133,00
2021,05,005687,138,11,01,1,050115,5,2,01,4,2,2,19,4,0,1,4,0,2,1,2,159.828674316406,151.095870642521,035133,00
2021,05,005687,138,11,02,1,050115,5,2,02,4,1,2,19,4,0,2,4,0,2,1,2,103.481201171875,96.7587108109187,035133,00
2021,04,005688,024,11,01,1,050101,5,2,01,2,1,1,61,5,0,2,8,0,2,1,2,470.920318603516,351.186399604188,035150,00
2021,04,005688,117,11,01,1,050101,5,2,01,2,1,1,13,4,0,3,6,0,2,1,2,475.727233886719,397.907090392863,035150,00
2021,05,005691,141,11,02,1,050101,5,2,02,1,1,1,73,4,0,6,68,0,2,1,2,11.1880187988281,11.0939566955886,035174,00
2021,08,005694,118,11,02,1,050101,5,2,02,1,1,1,66,5,1,0,18,0,2,1,2,86.9172439575195,82.8833035368338,035197,00
2021,11,005697,151,11,01,1,050101,5,2,01,1,1,2,49,4,1,0,56,0,2,1,2,181.826019287109,204.76698588965,035225,00
2021,11,005697,151,11,01,1,050101,5,2,01,1,2,2,25,4,0,5,12,0,2,1,2,181.826019287109,204.76698588965,035225,00
2021,11,005697,151,11,01,1,050101,5,2,01,1,3,2,17,4,0,2,10,0,2,1,2,181.826019287109,204.76698588965,035225,00
2021,04,005699,035,11,01,1,050101,5,2,01,2,1,1,46,4,12,0,40,0,2,1,2,68.9062347412109,71.2477138615515,035242,00
2021,04,005699,035,11,01,1,050101,5,2,01,2,2,2,50,6,2,0,24,0,2,1,2,68.9062347412109,71.2477138615515,035242,00
2021,12,005700,003,11,01,1,050101,5,2,01,2,1,1,45,4,0,1,54,1200,2,2,2,49.8550109863281,49.9217982486681,035245,00
2021,12,005700,047,11,01,1,050101,5,2,01,2,1,2,28,4,0,9,12,1200,2,2,2,86.9832611083984,87.9428358323337,035245,00
2021,03,005701,084,11,01,1,050101,5,2,01,3,1,1,49,6,0,1,25,0,2,2,2,91.1865997314453,76.2914661183001,035250,00
2021,03,005701,084,11,01,1,050101,5,2,01,3,2,1,25,6,0,1,25,0,2,2,2,91.1865997314453,76.2914661183001,035250,00
2021,03,005701,084,11,01,1,050101,5,2,01,3,3,2,21,6,0,1,25,0,2,2,2,91.1865997314453,76.2914661183001,035250,00
2021,03,005701,084,11,06,1,050101,5,2,06,3,1,1,99,9,99,99,999,0,9,9,2,142.959365844727,133.22836435418,035250,00
2021,08,005704,082,11,01,1,050116,5,2,01,1,1,1,37,3,0,1,48,1515,2,2,2,1124.04968261719,619.137496872592,035281,00
2021,07,005709,074,11,04,1,050104,5,2,04,1,1,2,6,3,0,1,4,0,2,1,2,864.801940917969,706.447224323351,035322,00
2021,09,005712,056,11,02,2,050110,5,2,02,1,1,1,18,4,0,2,25,100,2,2,2,283.121704101563,209.6789302387,035337,00
2021,09,005712,056,11,02,2,050110,5,2,02,1,2,2,26,6,0,1,20,0,2,1,2,283.121704101563,209.6789302387,035337,00
2021,04,005726,023,11,02,2,050401,5,4,02,2,1,1,51,6,0,6,10,0,2,1,2,91.2412948608398,90.7680717998359,034917,00
2021,04,005726,023,11,02,2,050401,5,4,02,2,2,2,25,6,0,6,12,0,2,1,2,91.2412948608398,90.7680717998359,034917,00
2021,04,005726,082,11,01,1,050401,5,4,01,2,1,1,19,4,0,1,54,1039,2,2,2,192.945526123047,182.835407219275,034917,00
2021,02,005748,009,11,02,1,051001,5,5,02,2,1,1,63,4,0,1,21,0,2,1,2,231.246383666992,163.162736129336,035696,00
2021,02,005748,024,11,02,2,051001,5,5,02,2,1,2,17,4,0,1,1,0,2,1,2,233.606826782227,184.869373264272,035696,00
2021,06,005749,050,11,01,1,050301,5,5,01,3,1,1,30,3,0,1,46,1500,2,2,2,491.789459228516,351.962322276134,035763,00
2021,06,005749,050,11,01,1,050301,5,5,01,3,2,1,35,3,0,1,46,1200,2,2,2,491.789459228516,351.962322276134,035763,00
2021,05,005766,015,11,02,1,050407,7,8,02,3,1,2,26,4,10,0,21,0,2,1,2,41.626708984375,33.4469922419391,034883,00
2021,05,005766,016,11,01,1,050407,7,8,01,3,1,1,25,3,10,0,24,0,2,1,2,49.6951332092285,38.2448951674204,034883,00
2021,05,005766,016,11,04,1,050407,7,8,04,3,1,2,49,1,0,1,53,0,2,1,2,101.934219360352,82.3915215226973,034883,00
2021,05,005766,016,11,04,1,050407,7,8,04,3,2,2,21,4,0,1,53,0,2,1,2,101.934219360352,82.3915215226973,034883,00
2021,05,005766,016,11,04,1,050407,7,8,04,3,3,1,24,4,0,1,53,0,2,1,2,101.934219360352,82.3915215226973,034883,00
2021,01,005778,139,11,02,1,050509,7,7,02,4,1,1,47,4,0,1,10,0,2,1,2,48.8240966796875,152.256114571415,035062,00
2021,12,005787,062,11,01,1,050114,5,7,01,1,1,2,24,4,1,0,30,0,2,1,2,197.91828918457,210.036991685639,035416,00
2021,03,005838,004,11,01,1,050901,5,6,01,2,1,2,24,6,0,6,12,0,2,1,2,80.2177124023438,104.981029012298,035964,00
2021,03,005838,076,11,02,1,050901,5,6,02,2,1,1,57,4,1,0,28,0,2,1,2,83.5686721801758,133.085832063061,035964,00
2021,07,005839,054,11,02,1,050908,5,6,02,3,1,2,8,3,0,1,8,0,2,1,2,108.884704589844,113.305620125082,035984,00
2021,07,005839,101,11,02,1,050908,5,6,02,3,1,1,64,3,0,2,12,0,2,1,2,79.9791870117188,78.3898821230426,035984,00
2021,07,005839,125,11,01,1,050908,5,6,01,3,1,1,8,3,0,1,8,0,2,1,2,191.106140136719,200.1203921874,035984,00
2021,11,005861,001,11,01,2,060101,4,2,01,1,1,1,26,6,5,0,14,920,2,2,2,574.884765625,605.017925319082,005973,00
2021,11,005861,001,11,01,2,060101,4,2,01,1,2,1,25,6,5,0,14,920,2,2,2,574.884765625,605.017925319082,005973,00
2021,08,005867,005,11,01,1,060101,4,2,01,1,1,1,25,6,2,0,48,1000,2,2,2,347.017364501953,332.741130064314,006028,00
2021,08,005867,053,11,01,1,060101,4,2,01,1,1,1,29,6,0,6,25,600,2,1,2,136.144027709961,132.048773043543,006028,00
2021,08,005867,053,11,01,1,060101,4,2,01,1,2,2,57,4,0,1,48,0,2,1,2,136.144027709961,132.048773043543,006028,00
2021,09,005880,074,11,01,1,060801,7,3,01,3,1,1,14,4,0,1,14,0,2,1,2,94.6468200683594,125.854003730302,004613,00
2021,09,005880,074,11,01,1,060801,7,3,01,3,2,2,16,4,0,1,7,0,2,1,2,94.6468200683594,125.854003730302,004613,00
2021,09,005880,074,11,03,1,060801,7,3,03,3,1,2,50,4,0,1,7,0,2,1,2,215.121887207031,273.119939465234,004613,00
2021,09,005880,074,11,03,1,060801,7,3,03,3,2,1,14,4,0,1,7,0,2,1,2,215.121887207031,273.119939465234,004613,00
2021,05,005882,042,11,02,1,060801,7,3,02,2,1,2,25,6,0,2,7,250,2,2,2,122.307861328125,160.406962803361,004631,00
2021,05,005882,064,11,02,1,060801,7,3,02,2,1,2,25,4,0,1,40,450,2,1,2,96.9113616943359,134.401291180903,004631,00
2021,05,005882,064,11,02,1,060801,7,3,02,2,2,1,54,6,0,1,30,0,2,2,2,96.9113616943359,134.401291180903,004631,00
2021,02,005885,052,11,02,1,060801,7,3,02,2,1,2,23,6,0,2,24,0,2,1,2,1845.53063964844,1456.00343933827,004662,00
2021,02,005885,052,11,02,1,060801,7,3,02,2,2,1,19,6,0,1,20,0,2,1,2,1845.53063964844,1456.00343933827,004662,00
2021,03,005888,058,11,01,1,060614,4,5,01,4,1,2,10,3,0,1,10,0,2,1,2,334.849731445313,258.239872866747,004900,00
2021,03,005888,084,11,01,2,060614,4,5,01,4,1,2,54,3,0,1,29,0,2,1,2,282.991577148438,222.79741117564,004900,00
2021,03,005888,109,11,01,1,060614,4,5,01,4,1,1,28,3,0,4,48,600,2,2,2,575.667053222656,455.861450144278,004900,00
2021,03,005888,109,11,01,1,060614,4,5,01,4,2,1,26,3,0,2,48,500,2,2,2,575.667053222656,455.861450144278,004900,00
2021,03,005888,109,11,01,1,060614,4,5,01,4,3,2,28,5,0,1,14,0,2,1,2,575.667053222656,455.861450144278,004900,00
2021,06,005892,104,11,01,1,060601,4,5,01,3,1,2,32,4,2,0,56,0,2,1,2,370.199401855469,361.861247442661,004955,00
2021,06,005892,151,11,01,2,060601,4,5,01,3,1,2,15,4,0,1,35,0,2,1,2,344.277069091797,372.492696973746,004955,00
2021,01,005893,051,11,01,1,060401,4,5,02,3,1,2,46,6,0,1,12,0,2,1,2,392.116577148438,326.65715035556,005237,00
2021,01,005893,051,11,01,1,060401,4,5,02,3,2,1,49,6,0,1,5,0,2,1,2,392.116577148438,326.65715035556,005237,00
2021,01,005893,051,11,01,1,060401,4,5,02,3,3,1,24,6,0,1,16,0,2,1,2,392.116577148438,326.65715035556,005237,00
2021,01,005893,051,11,01,1,060401,4,5,02,3,4,1,18,4,0,1,14,0,2,1,2,392.116577148438,326.65715035556,005237,00
2021,01,005893,051,11,03,1,060401,4,5,03,3,1,2,71,5,0,1,4,0,2,1,2,784.593872070313,681.265034739434,005237,00
2021,01,005893,051,11,03,1,060401,4,5,03,3,2,2,46,6,0,1,6,0,2,1,2,784.593872070313,681.265034739434,005237,00
2021,01,005893,051,11,03,1,060401,4,5,03,3,3,1,24,6,0,1,15,0,2,1,2,784.593872070313,681.265034739434,005237,00
2021,01,005893,051,11,03,1,060401,4,5,03,3,4,1,18,6,0,1,18,0,2,1,2,784.593872070313,681.265034739434,005237,00
2021,12,005903,020,11,01,1,061201,4,5,01,4,1,2,51,3,10,0,40,0,2,1,2,215.654815673828,227.961499897725,005824,00
2021,10,005906,071,11,01,1,060201,4,5,01,4,1,2,18,6,0,1,20,0,2,1,2,742.662536621094,726.205961634132,006412,00
2021,10,005906,071,11,01,1,060201,4,5,01,4,2,1,13,4,0,1,10,0,2,1,2,742.662536621094,726.205961634132,006412,00
2021,10,005908,019,11,03,1,060904,7,7,02,3,1,2,47,4,0,1,4,0,2,1,2,236.791778564453,194.393361195319,004424,00
2021,10,005908,019,11,03,1,060904,7,7,02,3,2,2,16,4,0,1,4,0,2,1,2,236.791778564453,194.393361195319,004424,00
2021,10,005908,019,11,03,2,060904,7,7,02,3,1,2,47,4,0,1,3,0,2,1,2,236.791778564453,194.393361195319,004424,00
2021,10,005908,019,11,03,2,060904,7,7,02,3,2,2,16,4,0,1,3,0,2,1,2,236.791778564453,194.393361195319,004424,00
2021,10,005908,019,11,03,2,060904,7,7,02,3,3,2,14,4,0,1,1,0,2,1,2,236.791778564453,194.393361195319,004424,00
2021,10,005920,048,11,02,1,060807,7,6,02,2,1,2,15,4,0,1,21,0,2,1,2,195.156646728516,203.648867537549,004696,00
2021,10,005920,088,11,02,1,060807,7,6,02,2,1,1,62,3,0,1,10,0,2,1,2,195.156646728516,203.648867537549,004696,00
2021,06,005924,074,11,02,1,060801,7,7,02,3,1,1,47,3,0,2,25,0,2,1,2,182.212692260742,188.89444052221,004767,00
2021,06,005951,113,11,02,1,060405,7,6,02,3,1,1,64,3,0,1,16,0,2,1,2,156.006057739258,161.51495997095,005310,00
2021,04,005960,155,11,02,2,060312,4,7,02,1,1,2,38,3,0,1,21,0,2,1,2,364.252563476563,381.373620631378,005434,00
2021,04,005960,155,11,02,2,060312,4,7,02,1,2,2,17,4,0,1,14,0,2,1,2,364.252563476563,381.373620631378,005434,00
2021,03,005963,098,11,01,2,060304,4,7,02,2,1,2,44,3,0,1,36,0,2,1,2,249.628311157227,203.811248396523,005452,00
2021,03,005963,098,11,01,2,060304,4,7,02,2,2,2,13,4,0,1,36,0,2,1,2,249.628311157227,203.811248396523,005452,00
2021,03,005963,098,11,02,1,060304,4,7,02,2,1,1,44,3,0,2,20,0,2,1,2,317.240112304688,250.978527251553,005452,00
2021,03,005963,098,11,02,1,060304,4,7,02,2,2,2,13,4,0,1,12,0,2,1,2,317.240112304688,250.978527251553,005452,00
2021,11,005967,039,11,01,1,060703,4,6,01,2,1,1,17,4,0,3,13,0,2,1,2,226.667846679688,242.728086699389,005544,00
2021,01,005978,169,11,02,1,061104,4,7,02,4,1,1,24,3,0,1,4,0,2,1,2,301.242370605469,239.571965697517,005655,00
2021,06,005980,059,11,01,2,061107,4,7,01,2,1,2,62,3,0,2,20,0,2,1,2,326.116485595703,351.739775850326,005669,00
2021,03,005990,049,11,02,1,061202,4,6,02,1,1,2,22,3,0,1,20,300,2,2,2,236.193450927734,189.642512965543,005844,00
2021,05,005995,232,11,01,1,060108,4,7,01,1,1,1,21,6,0,1,20,0,2,1,2,316.994445800781,334.474719741497,006109,00
2021,05,005995,232,11,01,1,060108,4,7,01,1,2,1,10,3,0,1,10,0,2,1,2,316.994445800781,334.474719741497,006109,00
2021,04,006011,046,11,02,1,061004,4,6,02,1,1,2,13,4,0,1,7,0,2,2,2,229.586074829102,270.244497357666,006274,00
2021,06,006024,001,11,01,1,070106,8,1,01,2,1,2,51,3,0,7,30,0,2,2,2,528.153259277344,466.504845319816,017266,00
2021,06,006024,108,11,01,1,070106,8,1,01,2,1,2,51,3,5,0,30,0,2,2,2,525.381225585938,515.382333284828,017266,00
2021,01,006026,057,11,02,1,070106,8,1,02,3,1,2,14,4,3,0,18,0,2,1,2,185.238693237305,285.3536749567,017281,00
2021,01,006026,057,11,02,1,070106,8,1,02,3,2,1,37,4,3,0,21,0,2,1,2,185.238693237305,285.3536749567,017281,00
2021,03,006028,074,22,02,1,070106,8,1,02,2,1,2,25,4,0,2,24,0,2,1,2,169.414535522461,257.87018729675,017296,00
2021,01,006032,057,11,01,1,070106,8,1,02,2,1,2,39,4,4,0,70,950,2,1,2,248.032974243164,390.957803075541,017331,00
2021,01,006032,057,11,01,1,070106,8,1,02,2,2,2,25,4,0,6,70,950,2,2,2,248.032974243164,390.957803075541,017331,00
2021,01,006032,057,11,01,1,070106,8,1,02,2,3,2,30,4,0,6,70,950,2,2,2,248.032974243164,390.957803075541,017331,00
2021,01,006032,057,11,01,1,070106,8,1,02,2,4,2,20,4,0,6,70,950,2,2,2,248.032974243164,390.957803075541,017331,00
2021,01,006032,057,11,01,1,070106,8,1,02,2,5,1,50,4,0,6,70,950,2,2,2,248.032974243164,390.957803075541,017331,00
2021,01,006032,057,11,01,1,070106,8,1,02,2,6,1,35,4,0,6,70,950,2,2,2,248.032974243164,390.957803075541,017331,00
2021,05,006053,005,11,03,1,070106,8,1,03,3,1,2,63,4,2,0,21,0,2,2,2,293.498199462891,249.371846969925,017533,00
2021,05,006053,056,11,03,2,070106,8,1,03,3,1,2,20,5,0,5,48,0,2,1,2,376.740478515625,335.793311175939,017533,00
2021,05,006053,056,11,03,2,070106,8,1,03,3,2,2,45,4,0,5,48,0,2,2,2,376.740478515625,335.793311175939,017533,00
2021,10,006054,125,11,02,1,070106,8,1,01,1,1,1,66,6,0,9,21,0,2,1,2,479.168975830078,434.994667274993,017543,00
2021,09,006058,118,11,02,1,070106,8,1,01,4,1,1,15,4,0,1,8,0,2,1,2,293.776092529297,300.307913266424,017562,00
2021,03,006066,069,11,04,1,070106,8,1,04,4,1,2,24,5,1,0,50,1800,2,2,2,169.414535522461,257.870187419009,017647,00
2021,08,006068,041,11,01,1,070106,8,1,01,2,1,1,20,5,2,0,16,0,2,1,2,183.314407348633,207.96412491327,017659,00
2021,04,006069,035,11,01,2,070106,8,1,01,3,1,2,16,4,0,1,6,0,2,1,2,203.640563964844,215.005373478239,017669,00
2021,04,006069,061,11,01,1,070106,8,1,01,3,1,2,27,4,1,0,12,0,2,1,2,175.521621704102,188.854056413667,017669,00
2021,04,006069,090,11,01,1,070106,8,1,01,3,1,1,25,4,3,0,70,1000,2,1,2,203.95263671875,226.487908251859,017669,00
2021,06,006078,022,11,02,1,070106,8,1,02,4,1,1,34,4,0,2,1,0,2,1,2,203.640563964844,215.005373478239,017752,00
2021,06,006078,052,11,02,1,070106,8,1,02,4,1,2,67,2,2,0,5,0,2,1,2,187.963760375977,202.438234688675,017752,00
2021,07,006079,040,11,02,2,070106,8,1,02,3,1,1,16,4,1,0,35,0,2,1,2,210.772750854492,234.247417421191,017757,00
2021,03,006131,005,11,01,1,070101,8,1,04,3,1,1,23,6,3,0,32,0,2,1,2,78.1547622680664,88.9275965896906,018163,00
2021,03,006131,005,11,02,1,070101,8,1,04,3,1,1,19,4,1,0,32,600,2,2,2,76.8388671875,95.7318346336606,018163,00
2021,03,006131,082,11,01,1,070101,8,1,01,3,1,1,28,6,1,0,36,0,2,1,2,71.0483169555664,83.4159016416783,018163,00
2021,08,006132,061,11,01,1,070101,8,1,01,3,1,1,65,3,0,1,8,0,2,1,2,387.123504638672,340.37154419301,018174,00
2021,08,006132,061,11,01,1,070101,8,1,01,3,2,2,45,6,0,1,8,0,2,1,2,387.123504638672,340.37154419301,018174,00
2021,03,006143,082,11,01,1,070101,8,1,01,4,1,1,48,4,1,0,80,1700,2,2,2,278.130676269531,291.526990420608,018264,00
2021,03,006143,144,11,02,1,070101,8,1,02,4,1,2,40,4,5,0,5,0,2,2,2,191.583679199219,195.523892327406,018264,00
2021,06,006175,075,11,02,1,070104,8,1,02,4,1,2,77,3,12,0,28,0,2,1,2,302.086975097656,264.39755749916,018493,00
2021,09,006191,028,11,01,1,080104,6,2,01,2,1,1,26,5,1,2,38,0,2,1,2,701.777099609375,625.719824392306,037576,00
2021,09,006191,028,11,01,1,080104,6,2,01,2,2,1,18,4,0,9,25,0,2,1,2,701.777099609375,625.719824392306,037576,00
2021,01,006193,019,11,02,1,080105,6,2,02,1,1,2,29,6,0,6,23,0,1,2,2,674.618713378906,476.292054382615,037618,00
2021,01,006193,041,11,01,1,080105,6,2,01,1,1,2,24,5,0,5,6,0,2,1,2,604.264953613281,463.262950388664,037618,00
2021,01,006193,072,11,02,1,080105,6,2,02,1,1,1,59,5,0,2,12,0,2,1,2,673.111572265625,485.368521328376,037618,00
2021,12,006194,009,11,01,1,080105,6,2,01,4,1,1,14,4,0,2,10,0,2,1,2,348.976013183594,276.242940720969,037628,00
2021,01,006195,128,11,01,1,080105,6,2,01,2,1,1,36,5,0,3,8,0,2,1,2,305.767944335938,189.059119346989,037645,00
2021,07,006202,136,11,02,1,080108,6,2,02,1,1,2,27,5,0,1,10,0,2,1,2,342.989807128906,261.409156190518,037730,00
2021,02,006207,039,11,02,1,080106,6,2,02,1,1,2,14,4,8,0,25,0,2,1,2,269.669097900391,170.753450913098,037803,00
2021,02,006207,066,11,01,1,080106,6,2,01,1,1,2,15,4,0,1,15,0,2,1,2,318.844543457031,201.138242872232,037803,00
2021,10,006211,044,11,02,1,080106,6,2,02,3,1,1,17,4,0,9,24,0,2,1,2,816.14306640625,739.005162880716,037848,00
2021,10,006211,044,11,02,1,080106,6,2,02,3,2,1,14,4,0,9,24,0,2,1,2,816.14306640625,739.005162880716,037848,00
2021,04,006214,118,11,01,1,080106,6,2,01,1,1,2,27,4,0,6,8,0,2,1,2,878.951232910156,728.965627623788,037905,00
2021,04,006214,118,11,02,1,080106,6,2,02,1,1,1,47,6,2,0,20,0,2,1,2,1004.67218017578,882.129612756368,037905,00
2021,04,006214,140,11,02,1,080106,6,2,01,1,1,2,11,3,0,3,20,0,2,1,2,648.782775878906,555.12449259182,037905,00
2021,11,006235,014,11,02,1,080901,7,4,02,2,1,2,17,6,0,5,21,0,2,1,2,484.845306396484,379.266868830969,037050,00
2021,11,006235,014,11,02,1,080901,7,4,02,2,2,1,11,3,0,2,7,0,2,1,2,484.845306396484,379.266868830969,037050,00
2021,11,006235,062,11,02,1,080901,7,4,02,2,1,2,36,4,0,2,45,930,2,2,2,484.845306396484,379.266868830969,037050,00
2021,11,006235,062,11,02,1,080901,7,4,02,2,2,1,16,4,0,1,5,0,2,1,2,484.845306396484,379.266868830969,037050,00
2021,11,006235,134,11,01,1,080901,7,4,01,2,1,2,24,6,0,2,35,0,2,1,2,441.165008544922,318.284016791525,037050,00
2021,11,006246,025,11,01,1,081101,6,5,01,3,1,1,29,4,0,2,8,0,2,1,2,911.729248046875,956.314619406628,038140,00
2021,11,006246,025,11,01,1,081101,6,5,01,3,2,2,28,5,0,6,50,650,2,2,2,911.729248046875,956.314619406628,038140,00
2021,11,006246,041,11,02,1,081101,6,5,02,3,1,1,39,4,1,2,16,0,2,1,2,911.729248046875,956.314619406628,038140,00
2021,11,006246,041,11,02,1,081101,6,5,02,3,2,2,19,5,2,3,40,0,2,1,2,911.729248046875,956.314619406628,038140,00
2021,11,006246,041,11,02,1,081101,6,5,02,3,3,2,16,4,0,8,18,0,2,1,2,911.729248046875,956.314619406628,038140,00
2021,01,006255,001,11,01,1,080801,6,4,01,3,1,2,38,4,0,1,4,0,2,1,2,178.208984375,130.781638226717,038555,00
2021,01,006255,039,11,01,1,080801,6,4,01,3,1,1,54,4,0,2,6,0,2,1,2,167.839691162109,117.277056136338,038555,00
2021,05,006288,167,11,02,1,080401,6,7,02,3,1,1,50,4,1,0,12,0,2,1,2,135.654830932617,142.870239075453,037240,00
2021,05,006288,167,11,02,2,080401,6,7,02,3,1,1,50,4,0,5,10,0,2,1,2,135.654830932617,142.870239075453,037240,00
2021,05,006297,008,11,02,1,080302,6,6,02,2,1,1,58,3,0,6,10,0,2,1,2,124.225219726563,134.187849169961,037392,00
