"ano","ubigeo","conglome","vivienda","hogar","codperso","dominio","estrato","sexo","p208a","estciv","lengua","ultani","razest","trabsp","catocu","tipcon","otrtra","interh","id_individuo","edad"
"2022","190301","008684","095","11","04","7","5","2","24","6","4","8","2","1","3","6","2","0","190301_008684_095_11_04",24
"2022","190302","008725","024","11","03","5","6","1","26","6","4","7",NA,"2","4","7","2","1","190302_008725_024_11_03",26
"2022","190302","008725","024","11","04","5","6","1","21","6","4","9",NA,"2",NA,NA,NA,"1","190302_008725_024_11_04",21
"2022","190302","008725","072","11","03","5","6","2","28","6","4","10",NA,"2","5","7","2","1","190302_008725_072_11_03",28
"2022","190302","008725","072","11","04","5","6","1","20","6","4","9",NA,"2",NA,NA,NA,"1","190302_008725_072_11_04",20
"2022","200705","008816","115","11","07","1","5","2","29","5","4","4",NA,"1","4","7","2","0","200705_008816_115_11_07",29
"2022","220401","009178","059","11","03","7","5","1","24","6","4","8","2","1","3","7","1","0","220401_009178_059_11_03",24
"2022","220401","009178","147","11","03","7","5","1","18","6","4","5",NA,"1","2",NA,"2","0","220401_009178_147_11_03",18
"2022","220303","009208","050","11","03","7","7","1","19","6","4","4","2","1","2",NA,"2","0","220303_009208_050_11_03",19
NA,"220303","009208","050","11","04","7","7","2","19","1",NA,NA,NA,NA,NA,NA,NA,NA,"220303_009208_050_11_04",19
NA,"220303","009208","050","11","05","7","7","1","23","1",NA,NA,NA,NA,NA,NA,NA,NA,"220303_009208_050_11_05",23
"2022","220303","009208","140","11","03","7","7","2","18","6","4","6","2","1","6","7","1","0","220303_009208_140_11_03",18
"2022","230110","009381","007","11","02","3","2","1","24","6","2","6",NA,"1","4","7","2","1","230110_009381_007_11_02",24
"2022","230110","009381","063","11","02","3","2","2","25","6","4","9",NA,"2",NA,NA,NA,"1","230110_009381_063_11_02",25
"2022","240304","009578","008","11","02","1","5","1","19","6","4","6","3","1","5","7","2","1","240304_009578_008_11_02",19
"2022","240302","009598","007","11","03","1","7","1","28","6","4","5",NA,"1","2",NA,"2","0","240302_009598_007_11_03",28
"2022","240302","009598","092","11","03","1","7","2","18","6","4","6","3","2","5","7","2","0","240302_009598_092_11_03",18
"2022","250105","009616","023","11","02","7","2","1","21","6","4","9",NA,"2","2",NA,"2","1","250105_009616_023_11_02",21
"2022","250105","009616","023","11","03","7","2","2","18","6","4","6",NA,"2",NA,NA,NA,"1","250105_009616_023_11_03",18
"2022","250105","009616","098","11","03","7","2","1","23","6","4","9",NA,"2",NA,NA,NA,"1","250105_009616_098_11_03",23
"2022","250105","009616","129","11","03","7","2","1","22","6","4","6","2","1","4","7","2","1","250105_009616_129_11_03",22
"2022","250105","009616","129","11","04","7","2","1","22","6","4","7",NA,"1","3","5","2","1","250105_009616_129_11_04",22
"2022","250105","009619","010","11","01","7","2","1","29","1","4","5",NA,"1","4","7","2","0","250105_009619_010_11_01",29
"2022","250105","009619","035","11","04","7","2","1","28","1","4","6",NA,"1","3","7","2","0","250105_009619_035_11_04",28
"2022","250105","009619","059","11","01","7","2","2","25","5","4","3",NA,"2",NA,NA,NA,"0","250105_009619_059_11_01",25
"2022","250105","009619","072","11","06","7","2","1","26","1","4","5",NA,"1","2",NA,"2","1","250105_009619_072_11_06",26
"2022","250105","009619","072","11","07","7","2","2","19","1","4","5","10","2",NA,NA,NA,"1","250105_009619_072_11_07",19
"2022","250105","009619","072","11","09","7","2","1","29","6","4","5",NA,"2",NA,NA,NA,"1","250105_009619_072_11_09",29
"2022","250301","009699","045","11","02","7","5","2","18","6","4","6","2","1","3","7","2","0","250301_009699_045_11_02",18
"2022","250301","009699","064","11","03","7","5","1","19","6","4","6","1","1","3","5","2","0","250301_009699_064_11_03",19
"2022","250301","009699","064","11","04","7","5","2","24","5","4","6","1","2",NA,NA,NA,"0","250301_009699_064_11_04",24
"2022","250302","009702","110","11","02","7","5","2","27","2","4","5",NA,"2",NA,NA,NA,"0","250302_009702_110_11_02",27
"2022","250302","009702","133","11","02","7","5","1","20","6","4","5",NA,"1","4","7","2","0","250302_009702_133_11_02",20
"2022","250302","009702","133","11","03","7","5","1","18","6","4","4","2","1","4","7","2","0","250302_009702_133_11_03",18
"2022","050112","009933","044","11","02","5","6","1","18","6","1","6","3","2",NA,NA,NA,"1","050112_009933_044_11_02",18
"2022","050112","009933","071","11","03","5","6","2","19","6","1","6","1","2",NA,NA,NA,"0","050112_009933_071_11_03",19
"2022","150106","009938","013","11","03","8","1","1","26","6","4","8",NA,"1","3","2","2","1","150106_009938_013_11_03",26
"2022","150106","009938","102","11","02","8","1","1","24","6","4","6","2","1","3","7","2","0","150106_009938_102_11_02",24
"2022","150106","009938","102","11","03","8","1","1","20","6","4","6","11","2",NA,NA,NA,"0","150106_009938_102_11_03",20
"2022","150106","009938","115","11","01","8","1","2","27","5","4","6",NA,"2",NA,NA,NA,"1","150106_009938_115_11_01",27
"2022","040505","010048","044","11","02","6","8","1","20","6","4","9",NA,"2",NA,NA,NA,"0","040505_010048_044_11_02",20
"2022","040505","010048","046","11","03","6","8","2","18","6","4","6",NA,"2",NA,NA,NA,"0","040505_010048_046_11_03",18
"2022","100804","010116","094","11","03","5","7","1","19","6","4","6","9","2","5","7","2","0","100804_010116_094_11_03",19
"2022","150131","010235","026","11","03","8","1","2","20","6","4","9",NA,"2",NA,NA,NA,"1","150131_010235_026_11_03",20
"2022","150131","010235","160","11","02","8","1","1","28","6","4","10",NA,"1","3","1","2","1","150131_010235_160_11_02",28
"2022","200101","010305","021","11","03","1","2","1","26","6","4","6",NA,"1","2",NA,"2","1","200101_010305_021_11_03",26
"2022","200101","010305","086","11","02","1","2","2","18","6","4","6","1","1","4","2","2","1","200101_010305_086_11_02",18
"2022","200101","010305","105","11","03","1","2","2","18","6","4","6",NA,"1","3","7","2","0","200101_010305_105_11_03",18
"2022","200101","010305","148","11","03","1","2","2","21","6","4","9",NA,"1","4","7","2","1","200101_010305_148_11_03",21
"2022","200101","010305","148","11","04","1","2","2","18","6","4","6",NA,"2",NA,NA,NA,"1","200101_010305_148_11_04",18
"2022","200101","010305","148","11","05","1","2","2","25","6","4","8",NA,"2",NA,NA,NA,"1","200101_010305_148_11_05",25
"2022","211101","010337","034","11","02","6","2","2","28","6","4","6",NA,"1","5","7","2","0","211101_010337_034_11_02",28
"2022","211101","010337","041","11","03","6","2","1","21","6","4","9",NA,"2",NA,NA,NA,"1","211101_010337_041_11_03",21
"2022","211101","010337","041","11","04","6","2","2","18","6","4","6","3","2",NA,NA,NA,"1","211101_010337_041_11_04",18
"2022","221005","010366","039","11","02","7","8","2","18","6","4","9",NA,"2",NA,NA,NA,"1","221005_010366_039_11_02",18
"2022","221005","010366","113","11","03","7","8","2","18","6","4","6","3","1","5","7","1","0","221005_010366_113_11_03",18
"2022","221005","010366","115","11","04","7","8","2","29","5","4","6",NA,"2",NA,NA,NA,"1","221005_010366_115_11_04",29
"2022","060101","010515","064","11","01","4","2","1","29","1","4","9",NA,"1","2",NA,"1","1","060101_010515_064_11_01",29
"2022","060101","010515","064","11","02","4","2","2","25","1","4","9",NA,"2",NA,NA,NA,"1","060101_010515_064_11_02",25
"2022","230110","010801","001","11","02","3","2","2","22","6","4","9",NA,"2",NA,NA,NA,"1","230110_010801_001_11_02",22
"2022","230110","010801","001","11","03","3","2","1","19","6","4","6",NA,"2",NA,NA,NA,"1","230110_010801_001_11_03",19
"2022","230110","010801","007","11","04","3","2","2","23","6","4","7",NA,"1","3","2","2","1","230110_010801_007_11_04",23
"2022","230110","010801","007","11","05","3","2","1","20","6","4","9",NA,"1","4","7","2","1","230110_010801_007_11_05",20
"2022","230110","010801","017","11","04","3","2","1","21","6","4","9",NA,"2",NA,NA,NA,"1","230110_010801_017_11_04",21
"2022","010703","011326","023","11","02","7","8","2","27","1","4","5",NA,"1","5","7","2","0","010703_011326_023_11_02",27
"2022","010703","011326","067","11","03","7","8","1","20","6","4","6","1","1","5","7","2","0","010703_011326_067_11_03",20
"2022","150715","011333","024","11","03","5","8","1","21","6","4","5","7","2","5","7","2","0","150715_011333_024_11_03",21
"2022","010101","015010","022","11","03","4","4","1","18","6","4","6",NA,"1","3","7","2","1","010101_015010_022_11_03",18
"2022","010101","015010","026","11","03","4","4","1","19","6","4","6","3","1","4","7","1","1","010101_015010_026_11_03",19
"2022","010101","015010","031","11","02","4","4","1","20","6","4","6","9","2",NA,NA,NA,"1","010101_015010_031_11_02",20
"2022","010101","015010","031","11","05","4","4","2","23","6","4","7",NA,"1","5","7","2","1","010101_015010_031_11_05",23
"2022","010101","015023","001","11","03","4","4","2","23","6","4","9",NA,"1","3","7","2","1","010101_015023_001_11_03",23
"2022","010101","015023","038","11","02","4","4","1","23","6","4","9",NA,"1","3","2","2","1","010101_015023_038_11_02",23
"2022","010101","015023","038","11","03","4","4","2","18","6","4","6","3","2",NA,NA,NA,"1","010101_015023_038_11_03",18
"2022","010101","015023","050","11","03","4","4","2","29","6","4","9",NA,"2",NA,NA,NA,"1","010101_015023_050_11_03",29
NA,"010101","015023","050","11","06","4","4","2","23","6",NA,NA,NA,NA,NA,NA,NA,NA,"010101_015023_050_11_06",23
"2022","010101","015023","062","11","02","4","4","2","23","6","4","10","3","1","3","5","2","1","010101_015023_062_11_02",23
"2022","010101","015023","089","11","01","4","4","2","28","1","4","9",NA,"1","2",NA,"2","1","010101_015023_089_11_01",28
"2022","010203","015036","006","11","03","7","5","1","19","6","4","9",NA,"1","5","7","2","1","010203_015036_006_11_03",19
"2022","010201","015039","056","11","01","7","4","1","24","1","4","6","1","1","2",NA,"2","1","010201_015039_056_11_01",24
"2022","010201","015039","056","11","02","7","4","2","24","1","4","5","5","2",NA,NA,NA,"1","010201_015039_056_11_02",24
"2022","010201","015039","076","11","03","7","4","2","19","6","4","6","3","2",NA,NA,NA,"0","010201_015039_076_11_03",19
"2022","010201","015039","135","11","03","7","4","2","19","6","4","9",NA,"2",NA,NA,NA,"1","010201_015039_135_11_03",19
"2022","010205","015060","053","11","03","7","5","1","18","6","11","5",NA,"1","5","7","2","0","010205_015060_053_11_03",18
"2022","010205","015060","073","11","03","7","5","1","22","6","11","9",NA,"2",NA,NA,NA,"0","010205_015060_073_11_03",22
"2022","010202","015071","056","11","03","7","5","1","22","6","4","10","3","1","5","7","2","0","010202_015071_056_11_03",22
NA,"010202","015071","073","11","03","7","5","2","24","1",NA,NA,NA,NA,NA,NA,NA,NA,"010202_015071_073_11_03",24
"2022","010202","015071","106","11","03","7","5","1","29","6","4","10",NA,"1","5","7","2","0","010202_015071_106_11_03",29
"2022","010202","015071","106","11","04","7","5","1","25","6","4","6",NA,"1","2",NA,"1","0","010202_015071_106_11_04",25
NA,"010109","015087","069","11","04","4","7","2","19","1",NA,NA,NA,NA,NA,NA,NA,NA,"010109_015087_069_11_04",19
"2022","010109","015087","160","11","02","4","7","2","22","6","4","7",NA,"1","5","7","2","1","010109_015087_160_11_02",22
"2022","010109","015087","161","11","03","4","7","1","18","6","4","6","3","2",NA,NA,NA,"0","010109_015087_161_11_03",18
"2022","010109","015087","163","11","03","4","7","1","19","6","4","6","3","2",NA,NA,NA,"1","010109_015087_163_11_03",19
"2022","010609","015123","021","11","02","7","7","2","23","1","4","6","1","1","5","7","2","0","010609_015123_021_11_02",23
"2022","010609","015123","167","11","03","7","7","1","22","6","4","6","3","2",NA,NA,NA,"1","010609_015123_167_11_03",22
"2022","010609","015123","168","11","02","7","7","1","29","6","4","4",NA,"1","4","7","2","1","010609_015123_168_11_02",29
"2022","010604","015125","009","11","03","7","8","1","27","6","4","10",NA,"1","3","5","2","1","010604_015125_009_11_03",27
"2022","010706","015137","029","11","01","7","8","1","20","1","4","6","1","1","4","7","1","1","010706_015137_029_11_01",20
"2022","010706","015137","029","11","02","7","8","2","18","1","4","6",NA,"1","5","7","2","1","010706_015137_029_11_02",18
"2022","010706","015137","030","11","01","7","8","1","25","1","4","6",NA,"1","2",NA,"1","1","010706_015137_030_11_01",25
"2022","010706","015137","030","11","02","7","8","2","24","1","4","6",NA,"1","3","5","1","1","010706_015137_030_11_02",24
"2022","010706","015137","031","11","03","7","8","1","20","6","4","6","3","1","1",NA,"2","1","010706_015137_031_11_03",20
"2022","010706","015137","084","11","03","7","8","1","18","6","4","5",NA,"1","4","7","1","0","010706_015137_084_11_03",18
"2022","010201","015140","040","11","03","7","7","2","22","6","4","4","9","1","5","7","2","1","010201_015140_040_11_03",22
"2022","010601","015156","078","11","03","7","7","1","24","6","4","7",NA,"1","3","7","2","1","010601_015156_078_11_03",24
"2022","010601","015156","078","11","04","7","7","2","28","5","4","6",NA,"2",NA,NA,NA,"1","010601_015156_078_11_04",28
"2022","010601","015156","157","11","02","7","7","1","22","6","4","6","1","1","4","7","1","0","010601_015156_157_11_02",22
"2022","010601","015156","158","11","03","7","7","1","22","6","4","6",NA,"2",NA,NA,NA,"1","010601_015156_158_11_03",22
NA,"010601","015156","160","11","05","7","7","1","29","6",NA,NA,NA,NA,NA,NA,NA,NA,"010601_015156_160_11_05",29
"2022","010502","015162","183","11","03","7","7","1","26","6","4","9",NA,"2",NA,NA,NA,"0","010502_015162_183_11_03",26
"2022","010502","015162","184","11","01","7","7","1","23","1","4","5","1","1","4","7","2","0","010502_015162_184_11_01",23
"2022","010502","015162","184","11","02","7","7","2","22","1","4","5","5","2",NA,NA,NA,"0","010502_015162_184_11_02",22
"2022","010502","015162","398","11","02","7","7","2","26","1","4","6",NA,"1","5","7","2","0","010502_015162_398_11_02",26
"2022","010502","015162","400","11","03","7","7","1","18","6","4","6",NA,"1","4","7","1","0","010502_015162_400_11_03",18
"2022","010403","015166","040","11","03","7","7","2","23","1","3","6","1","1","2",NA,"1","0","010403_015166_040_11_03",23
"2022","010403","015166","040","11","04","7","7","1","25","1","3","10",NA,"1","3","2","1","0","010403_015166_040_11_04",25
"2022","010403","015166","138","11","02","7","7","2","27","1","3","5",NA,"1","5","7","2","0","010403_015166_138_11_02",27
"2022","010403","015166","140","11","02","7","7","2","23","1","3","3","10","2",NA,NA,NA,"0","010403_015166_140_11_02",23
"2022","010403","015166","141","11","02","7","7","2","23","2","3","6","10","1","5","7","2","0","010403_015166_141_11_02",23
"2022","010403","015166","143","11","03","7","7","1","19","6","3","6",NA,"2",NA,NA,NA,"0","010403_015166_143_11_03",19
"2022","021809","015187","042","11","02","2","2","1","24","6","4","9","2","1","3","7","2","1","021809_015187_042_11_02",24
"2022","021809","015187","042","11","03","2","2","1","25","6","4","9",NA,"2",NA,NA,NA,"1","021809_015187_042_11_03",25
"2022","021809","015187","073","11","03","2","2","2","25","6","4","9",NA,"2","5","7","2","1","021809_015187_073_11_03",25
"2022","021809","015187","073","11","04","2","2","1","18","6","4","6","3","2","5","7","2","1","021809_015187_073_11_04",18
NA,"021801","015195","001","11","02","2","2","1","24","1",NA,NA,NA,NA,NA,NA,NA,NA,"021801_015195_001_11_02",24
"2022","021801","015195","117","11","02","2","2","1","23","6","4","7",NA,"1","4","4","2","1","021801_015195_117_11_02",23
"2022","021801","015195","165","11","02","2","2","1","18","6","4","6",NA,"2",NA,NA,NA,"1","021801_015195_165_11_02",18
"2022","021809","015207","035","11","02","2","2","2","20","6","4","9",NA,"2",NA,NA,NA,"1","021809_015207_035_11_02",20
"2022","021809","015207","074","11","03","2","2","1","22","6","4","5","9","1","2",NA,"2","1","021809_015207_074_11_03",22
"2022","021809","015207","074","11","04","2","2","2","20","6","4","5","5","1","2",NA,"2","1","021809_015207_074_11_04",20
"2022","021809","015207","093","11","03","2","2","2","18","6","4","6","1","2",NA,NA,NA,"0","021809_015207_093_11_03",18
"2022","021809","015207","131","11","03","2","2","2","18","6","4","9",NA,"2",NA,NA,NA,"1","021809_015207_131_11_03",18
NA,"021806","015246","021","11","05","2","5","1","25","6",NA,NA,NA,NA,NA,NA,NA,NA,"021806_015246_021_11_05",25
NA,"021806","015246","021","11","06","2","5","1","21","6",NA,NA,NA,NA,NA,NA,NA,NA,"021806_015246_021_11_06",21
"2022","021806","015246","043","11","03","2","5","2","18","6","4","9",NA,"1","4","2","2","1","021806_015246_043_11_03",18
"2022","021806","015246","112","11","03","2","5","1","23","5","4","6","2","1","2",NA,"2","1","021806_015246_112_11_03",23
"2022","021806","015246","134","11","03","2","5","2","26","6","4","8",NA,"1","3","2","2","1","021806_015246_134_11_03",26
"2022","021806","015246","134","11","04","2","5","1","24","6","4","7",NA,"1","4","7","2","1","021806_015246_134_11_04",24
"2022","021808","015250","028","11","03","2","5","1","24","6","4","8","3","1","4","2","2","1","021808_015250_028_11_03",24
"2022","021808","015250","028","11","04","2","5","1","22","6","4","9","2","1","4","7","2","1","021808_015250_028_11_04",22
"2022","020101","015290","019","11","03","5","2","1","28","6","4","6",NA,"2","5","7","2","0","020101_015290_019_11_03",28
"2022","020101","015290","061","11","02","5","2","2","24","1","1","5","5","1","6","7","2","0","020101_015290_061_11_02",24
"2022","020101","015290","080","11","03","5","2","2","22","6","4","9",NA,"2",NA,NA,NA,"1","020101_015290_080_11_03",22
"2022","020101","015290","080","11","04","5","2","2","22","6","4","9",NA,"2",NA,NA,NA,"1","020101_015290_080_11_04",22
"2022","020101","015290","100","11","03","5","2","2","21","6","4","9",NA,"2",NA,NA,NA,"1","020101_015290_100_11_03",21
"2022","020101","015290","177","11","04","5","2","2","24","6","4","9",NA,"2",NA,NA,NA,"0","020101_015290_177_11_04",24
"2022","021201","015309","042","11","01","5","5","1","27","6","4","6",NA,"1","2",NA,"1","1","021201_015309_042_11_01",27
"2022","021201","015309","122","11","03","5","5","2","19","6","4","6",NA,"2",NA,NA,NA,"1","021201_015309_122_11_03",19
"2022","021901","015314","013","11","03","5","5","1","19","6","4","7",NA,"2",NA,NA,NA,"0","021901_015314_013_11_03",19
"2022","020601","015337","115","11","06","5","7","1","19","6","4","6","3","2","5","7","2","0","020601_015337_115_11_06",19
"2022","020108","015343","016","11","03","5","7","1","26","6","1","5",NA,"1","4","7","1","0","020108_015343_016_11_03",26
"2022","020108","015343","161","11","02","5","7","1","18","6","4","6",NA,"2","5","7","2","1","020108_015343_161_11_02",18
"2022","020108","015343","163","11","03","5","7","1","26","6","1","9",NA,"1","3","2","2","1","020108_015343_163_11_03",26
"2022","020108","015343","163","11","04","5","7","1","20","6","1","9",NA,"2","5","7","2","1","020108_015343_163_11_04",20
"2022","020601","015385","020","11","02","5","8","2","28","1","1","4",NA,"2","5","7","2","0","020601_015385_020_11_02",28
NA,"020601","015385","021","11","06","5","8","1","18","6",NA,NA,NA,NA,NA,NA,NA,NA,"020601_015385_021_11_06",18
NA,"020601","015385","036","11","03","5","8","1","18","1",NA,NA,NA,NA,NA,NA,NA,NA,"020601_015385_036_11_03",18
"2022","020601","015385","039","11","01","5","8","1","27","1","1","3",NA,"1","2",NA,"2","0","020601_015385_039_11_01",27
"2022","020601","015385","039","11","02","5","8","2","27","1","1","1",NA,"2","5","7","2","0","020601_015385_039_11_02",27
"2022","030101","015394","073","11","02","6","3","2","29","2","1","6",NA,"2",NA,NA,NA,"1","030101_015394_073_11_02",29
"2022","030101","015394","086","11","02","6","3","2","26","1","4","10",NA,"2",NA,NA,NA,"0","030101_015394_086_11_02",26
NA,"030101","015394","101","11","04","6","3","1","27","6",NA,NA,NA,NA,NA,NA,NA,NA,"030101_015394_101_11_04",27
"2022","030101","015405","038","11","03","6","3","1","20","6","4","9",NA,"2",NA,NA,NA,"1","030101_015405_038_11_03",20
"2022","030101","015405","053","11","02","6","3","2","18","6","4","9",NA,"1","2",NA,"1","1","030101_015405_053_11_02",18
"2022","030216","015442","021","11","03","6","3","2","23","6","4","9",NA,"1","2",NA,"2","1","030216_015442_021_11_03",23
"2022","030216","015442","055","11","03","6","3","2","27","6","4","9",NA,"1","3","2","2","1","030216_015442_055_11_03",27
"2022","030216","015442","055","11","04","6","3","1","25","6","4","9",NA,"2",NA,NA,NA,"1","030216_015442_055_11_04",25
"2022","030216","015442","055","11","05","6","3","2","19","6","4","9",NA,"2",NA,NA,NA,"1","030216_015442_055_11_05",19
"2022","030216","015442","090","11","02","6","3","2","19","6","1","6",NA,"2",NA,NA,NA,"0","030216_015442_090_11_02",19
"2022","030201","015443","066","11","02","6","3","2","26","1","4","9",NA,"1","2",NA,"2","1","030201_015443_066_11_02",26
"2022","030201","015443","098","11","03","6","3","2","23","6","1","9",NA,"1","2",NA,"1","1","030201_015443_098_11_03",23
"2022","030201","015443","115","11","02","6","3","1","23","6","4","6","2","1","3","2","2","0","030201_015443_115_11_02",23
"2022","030201","015443","146","11","02","6","3","1","21","6","4","9",NA,"2",NA,NA,NA,"1","030201_015443_146_11_02",21
"2022","030201","015443","146","11","03","6","3","1","19","6","4","9",NA,"2",NA,NA,NA,"1","030201_015443_146_11_03",19
"2022","030201","015446","030","11","02","6","3","2","18","6","4","6","3","1","3","7","2","1","030201_015446_030_11_02",18
"2022","030201","015446","076","11","02","6","3","2","19","6","4","6","3","2",NA,NA,NA,"1","030201_015446_076_11_02",19
"2022","030201","015446","091","11","03","6","3","1","24","6","4","9",NA,"1","2",NA,"2","1","030201_015446_091_11_03",24
"2022","030201","015446","106","11","03","6","3","2","21","6","4","8",NA,"1","5","7","2","0","030201_015446_106_11_03",21
NA,"030201","015446","106","11","05","6","3","1","20","6",NA,NA,NA,NA,NA,NA,NA,NA,"030201_015446_106_11_05",20
"2022","030605","015499","002","11","03","6","6","2","27","6","4","6",NA,"2",NA,NA,NA,"0","030605_015499_002_11_03",27
"2022","030605","015499","051","11","02","6","6","2","20","6","4","9",NA,"1","5","7","2","1","030605_015499_051_11_02",20
"2022","030605","015499","111","11","03","6","6","1","19","6","4","9",NA,"2",NA,NA,NA,"1","030605_015499_111_11_03",19
"2022","030415","015502","014","11","01","6","7","2","27","5","1","6",NA,"1","2",NA,"2","0","030415_015502_014_11_01",27
"2022","030502","015506","028","11","03","6","6","1","19","6","1","6","3","1","4","7","2","0","030502_015506_028_11_03",19
"2022","030502","015506","087","11","03","6","6","2","20","6","1","9",NA,"2",NA,NA,NA,"1","030502_015506_087_11_03",20
"2022","030207","015514","158","11","02","6","7","1","21","6","1","6","3","1","4","7","2","0","030207_015514_158_11_02",21
"2022","030207","015514","158","11","03","6","7","1","18","6","1","6","3","1","4","7","2","0","030207_015514_158_11_03",18
"2022","030105","015515","120","11","03","6","7","1","18","6","1","9","5","2","5","7","2","0","030105_015515_120_11_03",18
"2022","030603","015518","080","11","02","6","8","1","20","6","1","5",NA,"1","4","7","1","0","030603_015518_080_11_02",20
"2022","040104","015534","085","11","03","6","1","1","22","6","4","5","9","1","4","7","2","0","040104_015534_085_11_03",22
"2022","040104","015534","128","11","01","6","1","2","26","1","1","6",NA,"1","2",NA,"2","0","040104_015534_128_11_01",26
"2022","040104","015534","128","11","02","6","1","1","29","1","4","5",NA,"1","4","7","2","0","040104_015534_128_11_02",29
"2022","040102","015546","007","11","01","6","1","2","27","1","1","5",NA,"2",NA,NA,NA,"0","040102_015546_007_11_01",27
"2022","040102","015546","007","11","02","6","1","1","27","1","1","6",NA,"1","4","7","2","0","040102_015546_007_11_02",27
"2022","040102","015546","028","11","01","6","1","1","25","1","4","8",NA,"1","4","2","2","1","040102_015546_028_11_01",25
"2022","040102","015546","028","11","02","6","1","2","25","1","4","8",NA,"2",NA,NA,NA,"1","040102_015546_028_11_02",25
"2022","040104","015554","032","11","03","6","1","1","23","6","4","9",NA,"1","4","2","2","1","040104_015554_032_11_03",23
"2022","040104","015554","087","11","02","6","1","1","23","6","4","9",NA,"2",NA,NA,NA,"1","040104_015554_087_11_02",23
NA,"040104","015554","087","11","03","6","1","1","26","6",NA,NA,NA,NA,NA,NA,NA,NA,"040104_015554_087_11_03",26
"2022","040104","015554","105","11","03","6","1","1","29","6","4","10",NA,"1","3","2","2","1","040104_015554_105_11_03",29
"2022","040104","015554","123","11","02","6","1","2","26","1","4","6",NA,"1","4","7","2","0","040104_015554_123_11_02",26
"2022","040112","015563","025","11","03","6","1","1","27","6","4","6",NA,"2","2",NA,"1","1","040112_015563_025_11_03",27
"2022","040112","015563","081","11","04","6","1","1","26","5","4","8",NA,"1","3","2","2","1","040112_015563_081_11_04",26
"2022","040112","015563","118","11","03","6","1","1","28","6","4","6",NA,"2",NA,NA,NA,"1","040112_015563_118_11_03",28
"2022","040129","015574","013","22","01","6","1","2","22","1","4","9","2","1","3","7","2","1","040129_015574_013_22_01",22
"2022","040129","015574","013","22","02","6","1","1","24","1","4","6","2","1","4","7","2","1","040129_015574_013_22_02",24
"2022","040109","015615","117","11","04","6","1","2","24","6","4","9",NA,"1","2",NA,"2","1","040109_015615_117_11_04",24
"2022","040109","015615","137","11","03","6","1","1","24","6","4","8","3","1","4","7","2","1","040109_015615_137_11_03",24
"2022","040109","015615","137","11","04","6","1","2","21","6","4","7",NA,"2",NA,NA,NA,"1","040109_015615_137_11_04",21
"2022","040109","015615","190","11","03","6","1","2","19","6","4","7",NA,"1","3","2","2","1","040109_015615_190_11_03",19
"2022","040109","015615","190","11","04","6","1","1","27","5","4","6",NA,"1","3","2","2","1","040109_015615_190_11_04",27
"2022","040112","015626","029","11","03","6","1","1","20","6","8","12",NA,"2",NA,NA,NA,"0","040112_015626_029_11_03",20
"2022","040112","015626","070","11","03","6","1","1","24","6","4","10","2","1","3","2","2","1","040112_015626_070_11_03",24
"2022","040112","015626","086","11","02","6","1","1","22","6","4","9",NA,"2",NA,NA,NA,"1","040112_015626_086_11_02",22
"2022","040112","015626","086","11","03","6","1","1","18","6","4","6",NA,"2",NA,NA,NA,"1","040112_015626_086_11_03",18
"2022","040112","015626","086","11","04","6","1","2","25","1","4","10",NA,"2",NA,NA,NA,"1","040112_015626_086_11_04",25
"2022","040112","015626","086","11","05","6","1","1","25","1","4","7",NA,"1","2",NA,"2","1","040112_015626_086_11_05",25
"2022","040112","015626","151","11","03","6","1","1","20","6","4","9",NA,"2",NA,NA,NA,"1","040112_015626_151_11_03",20
"2022","040104","015631","057","11","02","6","1","1","18","6","4","6","3","2",NA,NA,NA,"1","040104_015631_057_11_02",18
"2022","040103","015647","109","11","02","6","1","2","19","6","4","6",NA,"1","2",NA,"2","1","040103_015647_109_11_02",19
"2022","040103","015647","190","11","03","6","1","1","27","6","4","9",NA,"1","2",NA,"2","1","040103_015647_190_11_03",27
"2022","040103","015647","190","11","04","6","1","1","23","6","4","9",NA,"2",NA,NA,NA,"1","040103_015647_190_11_04",23
"2022","040206","015676","011","11","02","3","5","1","26","1","4","6",NA,"1","2",NA,"2","0","040206_015676_011_11_02",26
"2022","040206","015676","029","11","01","3","5","2","26","5","4","6",NA,"1","2",NA,"2","0","040206_015676_029_11_01",26
"2022","040206","015676","134","11","03","3","5","1","22","6","4","8","2","1","4","2","2","1","040206_015676_134_11_03",22
"2022","040206","015676","134","11","04","3","5","2","19","6","4","6",NA,"2",NA,NA,NA,"1","040206_015676_134_11_04",19
"2022","040206","015676","151","11","01","3","5","1","20","6","4","6","2","1","2",NA,"2","0","040206_015676_151_11_01",20
"2022","040701","015687","008","11","03","3","4","1","19","6","4","7","11","2",NA,NA,NA,"1","040701_015687_008_11_03",19
NA,"040701","015687","045","11","03","3","4","1","25","1",NA,NA,NA,NA,NA,NA,NA,NA,"040701_015687_045_11_03",25
"2022","040108","015694","028","11","02","3","4","1","26","6","4","10",NA,"1","4","2","1","1","040108_015694_028_11_02",26
"2022","040108","015694","055","11","02","3","4","1","18","6","4","5",NA,"2","5","7","2","0","040108_015694_055_11_02",18
"2022","040208","015696","002","11","02","3","4","2","29","2","4","6",NA,"1","4","7","2","1","040208_015696_002_11_02",29
"2022","040208","015696","041","11","01","3","4","1","28","2","4","7",NA,"1","2",NA,"2","1","040208_015696_041_11_01",28
