"ano","ubigeo","conglome","vivienda","hogar","codperso","dominio","estrato","sexo","p208a","estciv","lengua","ultani","razest","trabsp","catocu","tipcon","otrtra","interh","id_individuo","edad"
"2023","230110","019834","024","11","03","3","2","Hombre","27","6","4","6",NA,"Sí","4","7","No","Sí","230110_019834_024_11_03",27
"2023","230110","019834","071","11","02","3","2","Mujer","25","1","2","5",NA,"No",NA,NA,NA,"Sí","230110_019834_071_11_02",25
"2023","230110","019834","097","11","02","3","2","Hombre","24","6","4","6","2","Sí","2",NA,"No","Sí","230110_019834_097_11_02",24
"2023","230110","019834","097","11","03","3","2","Hombre","28","1","4","5",NA,"Sí","2",NA,"No","Sí","230110_019834_097_11_03",28
"2023","230110","019834","097","11","04","3","2","Mujer","28","1","4","6",NA,"Sí","2",NA,"No","Sí","230110_019834_097_11_04",28
"2023","230108","019835","074","11","03","3","2","Mujer","19","6","4","6","3","Sí","5","7","No","Sí","230108_019835_074_11_03",19
"2023","230110","019836","019","11","02","3","2","Mujer","22","1","2","7","1","Sí","3","7","No","Sí","230110_019836_019_11_02",22
"2023","230110","019836","031","11","04","3","2","Hombre","24","6","4","6","2","Sí","4","7","No","Sí","230110_019836_031_11_04",24
"2023","230110","019837","102","11","03","3","2","Hombre","20","6","4","9",NA,"Sí","3","7","No","Sí","230110_019837_102_11_03",20
"2023","230101","019838","071","11","02","3","2","Mujer","19","6","4","6","1","No","7","7","No","Sí","230101_019838_071_11_02",19
"2023","230101","019838","154","11","02","3","2","Hombre","19","6","4","9","6","No",NA,NA,NA,"Sí","230101_019838_154_11_02",19
"2023","230101","019839","007","11","04","3","2","Mujer","27","6","4","9",NA,"No",NA,NA,NA,"Sí","230101_019839_007_11_04",27
"2023","230101","019839","101","11","02","3","2","Hombre","26","6","4","6",NA,"Sí","2",NA,"No","Sí","230101_019839_101_11_02",26
"2023","230101","019840","026","11","01","3","2","Mujer","26","6","4","9",NA,"Sí","3","7","Sí","Sí","230101_019840_026_11_01",26
"2023","230101","019840","026","11","02","3","2","Mujer","23","6","4","9",NA,"Sí","3","5","No","Sí","230101_019840_026_11_02",23
"2023","230101","019840","057","11","02","3","2","Hombre","23","6","4","9","6","Sí","3","5","No","Sí","230101_019840_057_11_02",23
"2023","230101","019840","115","11","03","3","2","Mujer","23","6","4","6","3","Sí","3","5","No","Sí","230101_019840_115_11_03",23
"2023","230110","019841","040","11","05","3","2","Hombre","24","6","4","7",NA,"No",NA,NA,NA,"Sí","230110_019841_040_11_05",24
"2023","230110","019841","040","11","06","3","2","Mujer","20","6","4","6",NA,"No",NA,NA,NA,"Sí","230110_019841_040_11_06",20
"2023","230110","019841","063","11","03","3","2","Hombre","24","6","4","6","2","Sí","3","2","No","Sí","230110_019841_063_11_03",24
"2023","230110","019841","082","11","02","3","2","Mujer","28","6","4","10",NA,"Sí","2",NA,"Sí","Sí","230110_019841_082_11_02",28
"2023","230110","019841","094","11","03","3","2","Mujer","29","6","4","11",NA,"Sí","3","7","Sí","Sí","230110_019841_094_11_03",29
"2023","230110","019841","094","11","04","3","2","Mujer","23","6","4","10","2","Sí","3","7","Sí","Sí","230110_019841_094_11_04",23
"2023","230102","019842","033","12","02","3","2","Mujer","18","1","4","6","8","No",NA,NA,NA,"Sí","230102_019842_033_12_02",18
"2023","230102","019842","033","12","03","3","2","Hombre","28","1","4","8",NA,"Sí","3","7","No","Sí","230102_019842_033_12_03",28
"2023","230102","019842","062","11","02","3","2","Hombre","29","6","4","6",NA,"Sí","4","2","No","Sí","230102_019842_062_11_02",29
"2023","230102","019842","062","11","03","3","2","Hombre","18","6","4","6","3","Sí","3","7","No","Sí","230102_019842_062_11_03",18
"2023","230104","019843","009","11","02","3","2","Hombre","20","6","4","7",NA,"No","5","7","No","Sí","230104_019843_009_11_02",20
"2023","230104","019843","085","11","01","3","2","Hombre","25","6","4","6",NA,"Sí","3","7","No","Sí","230104_019843_085_11_01",25
"2023","230104","019843","085","11","02","3","2","Hombre","18","6","4","6","2","Sí","3","7","No","Sí","230104_019843_085_11_02",18
"2023","230101","019844","100","11","03","3","2","Mujer","23","6","4","9",NA,"Sí","2",NA,"No","Sí","230101_019844_100_11_03",23
"2023","230101","019844","118","11","03","3","2","Mujer","23","6","4","6",NA,"No",NA,NA,NA,"Sí","230101_019844_118_11_03",23
"2023","230101","019844","118","11","04","3","2","Hombre","21","6","4","7",NA,"Sí","2",NA,"No","Sí","230101_019844_118_11_04",21
"2023","230110","019845","011","11","03","3","2","Hombre","25","6","4","10",NA,"Sí","3","4","No","Sí","230110_019845_011_11_03",25
"2023","230110","019845","048","11","02","3","2","Mujer","20","6","4","6","1","Sí","3","7","No","Sí","230110_019845_048_11_02",20
"2023","230110","019845","066","11","03","3","2","Hombre","25","6","4","10",NA,"Sí","3","4","No","Sí","230110_019845_066_11_03",25
"2023","230110","019845","102","11","02","3","2","Hombre","20","6","4","6","8","No",NA,NA,NA,"Sí","230110_019845_102_11_02",20
"2023","230110","019846","131","11","03","3","2","Hombre","20","6","4","6","1","No",NA,NA,NA,"Sí","230110_019846_131_11_03",20
"2023","230110","019846","149","11","02","3","2","Hombre","23","6","4","7","6","Sí","3","2","Sí","Sí","230110_019846_149_11_02",23
"2023","230110","019847","037","11","03","3","2","Mujer","20","6","4","6","3","No",NA,NA,NA,"Sí","230110_019847_037_11_03",20
"2023","230101","019848","128","11","01","3","2","Mujer","27","5","2","4",NA,"Sí","1",NA,"No","Sí","230101_019848_128_11_01",27
"2023","230101","019848","128","11","04","3","2","Hombre","19","1","4","6","1","No",NA,NA,NA,"Sí","230101_019848_128_11_04",19
"2023","230110","019849","016","22","02","3","2","Mujer","21","1","4","7","1","Sí","5","7","No","Sí","230110_019849_016_22_02",21
"2023","230110","019849","032","11","03","3","2","Mujer","22","6","4","7","9","Sí","4","2","No","Sí","230110_019849_032_11_03",22
"2023","230101","019851","097","11","02","3","2","Mujer","20","6","4","9","6","No",NA,NA,NA,"Sí","230101_019851_097_11_02",20
"2023","230101","019851","108","11","01","3","2","Hombre","29","1","4","6",NA,"Sí","4","7","No","Sí","230101_019851_108_11_01",29
"2023","230101","019851","108","11","02","3","2","Mujer","28","1","4","9",NA,"Sí","3","7","No","Sí","230101_019851_108_11_02",28
"2023","230101","019851","115","11","01","3","2","Hombre","20","6","4","7","1","Sí","3","7","No","Sí","230101_019851_115_11_01",20
"2023","230101","019853","061","11","02","3","2","Mujer","27","1","4","9",NA,"No","3","7","No","Sí","230101_019853_061_11_02",27
"2023","230101","019853","074","11","03","3","2","Hombre","29","6","4","10",NA,"Sí","3","2","Sí","Sí","230101_019853_074_11_03",29
"2023","230110","019854","018","11","02","3","2","Mujer","23","6","4","10","3","No",NA,NA,NA,"Sí","230110_019854_018_11_02",23
"2023","230110","019854","115","11","02","3","2","Mujer","28","6","4","8",NA,"Sí","5","7","No","Sí","230110_019854_115_11_02",28
"2023","230110","019854","115","11","03","3","2","Mujer","22","6","4","7",NA,"No",NA,NA,NA,"Sí","230110_019854_115_11_03",22
"2023","230110","019854","130","11","03","3","2","Hombre","24","6","4","6",NA,"Sí","5","7","No","Sí","230110_019854_130_11_03",24
"2023","230110","019854","130","11","04","3","2","Hombre","20","6","4","6","11","No",NA,NA,NA,"Sí","230110_019854_130_11_04",20
"2023","230102","019855","001","11","02","3","2","Mujer","26","6","4","8",NA,"Sí","3","2","No","Sí","230102_019855_001_11_02",26
NA,"230102","019855","001","11","03","3","2","Hombre","20","6",NA,NA,NA,NA,NA,NA,NA,NA,"230102_019855_001_11_03",20
"2023","230102","019855","080","11","03","3","2","Hombre","27","6","4","7",NA,"Sí","3","2","No","Sí","230102_019855_080_11_03",27
"2023","230104","019856","025","11","02","3","2","Mujer","20","6","4","6",NA,"No",NA,NA,NA,"Sí","230104_019856_025_11_02",20
"2023","230104","019856","043","11","02","3","2","Hombre","23","6","4","6","2","Sí","4","7","No","Sí","230104_019856_043_11_02",23
"2023","230101","019857","004","12","05","3","2","Mujer","24","6","4","8","1","No","4","7","No","Sí","230101_019857_004_12_05",24
"2023","230101","019857","059","11","03","3","2","Mujer","24","6","4","10","2","Sí","3","7","No","Sí","230101_019857_059_11_03",24
"2023","230110","019858","045","11","01","3","2","Mujer","28","1","4","6",NA,"Sí","4","7","Sí","Sí","230110_019858_045_11_01",28
"2023","230110","019858","094","11","01","3","2","Hombre","28","2","4","10",NA,"No","3","2","No","Sí","230110_019858_094_11_01",28
"2023","230110","019858","094","11","02","3","2","Mujer","29","2","4","10",NA,"No","2",NA,"No","Sí","230110_019858_094_11_02",29
"2023","230110","019859","042","11","03","3","2","Mujer","19","6","4","6","3","Sí","5","7","No","Sí","230110_019859_042_11_03",19
"2023","230110","019859","054","11","03","3","2","Mujer","19","6","4","7",NA,"No",NA,NA,NA,"Sí","230110_019859_054_11_03",19
"2023","230110","019859","101","11","03","3","2","Hombre","25","6","4","6",NA,"Sí","3","2","No","Sí","230110_019859_101_11_03",25
"2023","230110","019859","101","11","04","3","2","Hombre","23","6","2","7",NA,"Sí","3","7","No","Sí","230110_019859_101_11_04",23
"2023","230110","019859","101","11","05","3","2","Hombre","19","6","4","6","2","Sí","3","7","No","Sí","230110_019859_101_11_05",19
"2023","230110","019860","006","11","02","3","2","Hombre","24","6","4","9",NA,"Sí","5","7","No","Sí","230110_019860_006_11_02",24
"2023","230110","019860","023","11","01","3","2","Hombre","29","1","4","6",NA,"Sí","3",NA,"No","Sí","230110_019860_023_11_01",29
"2023","230110","019860","039","11","03","3","2","Hombre","18","6","4","7","6","No",NA,NA,NA,"Sí","230110_019860_039_11_03",18
"2023","230110","019860","056","11","02","3","2","Mujer","27","1","2","5",NA,"No",NA,NA,NA,NA,"230110_019860_056_11_02",27
"2023","230110","019860","072","11","03","3","2","Hombre","27","6","4","10",NA,"No",NA,NA,NA,"Sí","230110_019860_072_11_03",27
"2023","230110","019860","072","11","04","3","2","Hombre","25","6","4","7",NA,"Sí","4","6","No","Sí","230110_019860_072_11_04",25
"2023","230101","019861","012","11","02","3","2","Hombre","21","6","4","6","8","Sí","4","2","No","Sí","230101_019861_012_11_02",21
"2023","230101","019861","039","11","01","3","2","Mujer","22","1","4","6","2","Sí","4","7","No","Sí","230101_019861_039_11_01",22
"2023","230101","019861","039","11","02","3","2","Hombre","29","1","4","6",NA,"Sí","4","7","No","Sí","230101_019861_039_11_02",29
"2023","230110","019862","006","11","01","3","2","Hombre","28","1","4","6",NA,"Sí","4","7","No","Sí","230110_019862_006_11_01",28
"2023","230110","019862","006","11","02","3","2","Mujer","28","1","4","6",NA,"No",NA,NA,NA,"Sí","230110_019862_006_11_02",28
"2023","230110","019863","009","11","01","3","2","Hombre","26","6","2","6",NA,"Sí","4","7","No","Sí","230110_019863_009_11_01",26
"2023","230110","019863","059","11","01","3","2","Hombre","29","5","4","6",NA,"Sí","2",NA,"No","Sí","230110_019863_059_11_01",29
"2023","230110","019863","095","11","01","3","2","Hombre","20","6","4","9",NA,"Sí","2",NA,"No","Sí","230110_019863_095_11_01",20
"2023","230110","019863","109","11","01","3","2","Mujer","29","1","4","7",NA,"No",NA,NA,NA,"Sí","230110_019863_109_11_01",29
NA,"230108","019864","008","11","03","3","2","Mujer","27","1",NA,NA,NA,NA,NA,NA,NA,NA,"230108_019864_008_11_03",27
"2023","230108","019864","081","11","04","3","2","Hombre","28","6","4","10",NA,"No",NA,NA,NA,"Sí","230108_019864_081_11_04",28
"2023","230108","019864","136","11","02","3","2","Hombre","27","1","4","6",NA,"Sí","4","7","No","Sí","230108_019864_136_11_02",27
"2023","230101","019866","145","11","01","3","2","Mujer","24","6","4","10",NA,"Sí","3","5","No","Sí","230101_019866_145_11_01",24
"2023","230101","019867","024","11","02","3","2","Mujer","22","6","4","7",NA,"No",NA,NA,NA,"Sí","230101_019867_024_11_02",22
"2023","230101","019867","024","11","03","3","2","Mujer","18","6","4","6",NA,"No",NA,NA,NA,"Sí","230101_019867_024_11_03",18
"2023","230101","019867","067","11","01","3","2","Mujer","21","6","4","6","2","Sí","4","7","No","Sí","230101_019867_067_11_01",21
"2023","230101","019867","067","11","02","3","2","Hombre","29","6","4","6",NA,"Sí","4","7","No","Sí","230101_019867_067_11_02",29
"2023","230101","019867","091","11","02","3","2","Hombre","24","6","4","10","3","No",NA,NA,NA,"Sí","230101_019867_091_11_02",24
"2023","230101","019867","123","11","03","3","2","Hombre","22","6","4","9",NA,"No",NA,NA,NA,"Sí","230101_019867_123_11_03",22
"2023","230101","019867","137","11","07","3","2","Mujer","27","1","4","8",NA,"Sí","3","7","No","Sí","230101_019867_137_11_07",27
"2023","230101","019867","137","11","08","3","2","Hombre","27","1","4","10",NA,"Sí","3","2","No","Sí","230101_019867_137_11_08",27
"2023","230110","019868","042","11","03","3","2","Mujer","26","6","4","10",NA,"Sí","3","2","No","Sí","230110_019868_042_11_03",26
"2023","230110","019868","056","11","03","3","2","Mujer","26","6","4","10",NA,"Sí","3","2","No","Sí","230110_019868_056_11_03",26
"2023","230110","019868","056","11","04","3","2","Mujer","21","6","4","9",NA,"Sí","3","4","No","Sí","230110_019868_056_11_04",21
"2023","230104","019869","035","11","01","3","2","Hombre","24","1","2","6","2","Sí","4","7","No","Sí","230104_019869_035_11_01",24
"2023","230104","019869","119","11","02","3","2","Mujer","24","6","4","9",NA,"Sí","3","2","No","Sí","230104_019869_119_11_02",24
"2023","230104","019869","119","11","03","3","2","Hombre","20","6","4","6","2","Sí","3","7","No","Sí","230104_019869_119_11_03",20
"2023","230108","019870","040","11","05","3","2","Hombre","22","6","4","6",NA,"No",NA,NA,NA,"Sí","230108_019870_040_11_05",22
"2023","230108","019870","079","11","05","3","2","Hombre","22","6","4","6","9","No",NA,NA,NA,"Sí","230108_019870_079_11_05",22
"2023","230108","019870","079","11","06","3","2","Mujer","20","6","4","6","3","No",NA,NA,NA,"Sí","230108_019870_079_11_06",20
"2023","230108","019870","105","11","02","3","2","Hombre","26","6","4","7",NA,"Sí","4","5","Sí","Sí","230108_019870_105_11_02",26
"2023","230108","019870","105","11","03","3","2","Mujer","24","6","4","8","1","No",NA,NA,NA,"Sí","230108_019870_105_11_03",24
"2023","230110","019871","012","11","02","3","2","Hombre","21","6","4","9",NA,"No",NA,NA,NA,"Sí","230110_019871_012_11_02",21
"2023","230110","019871","030","11","02","3","2","Mujer","22","6","4","7",NA,"No",NA,NA,NA,"Sí","230110_019871_030_11_02",22
"2023","230110","019871","116","11","03","3","2","Mujer","21","6","4","6","2","Sí","2",NA,"No","Sí","230110_019871_116_11_03",21
NA,"230110","019872","023","11","03","3","2","Hombre","26","6",NA,NA,NA,NA,NA,NA,NA,NA,"230110_019872_023_11_03",26
"2023","230110","019872","038","11","03","3","2","Hombre","20","6","4","6","11","No","7","7","No","Sí","230110_019872_038_11_03",20
"2023","230110","019872","071","11","03","3","2","Hombre","18","6","4","6","3","No",NA,NA,NA,"Sí","230110_019872_071_11_03",18
"2023","230110","019872","103","11","02","3","2","Hombre","19","6","4","6","3","No",NA,NA,NA,"Sí","230110_019872_103_11_02",19
"2023","230110","019873","015","11","02","3","2","Hombre","26","6","4","1",NA,"No",NA,NA,NA,NA,"230110_019873_015_11_02",26
"2023","230110","019873","090","11","03","3","2","Mujer","23","6","4","9","6","Sí","3","5","Sí","Sí","230110_019873_090_11_03",23
"2023","230110","019874","018","11","03","3","2","Hombre","20","6","4","9",NA,"No",NA,NA,NA,"Sí","230110_019874_018_11_03",20
"2023","230110","019874","076","11","01","3","2","Hombre","25","2","4","6",NA,"Sí","2",NA,"Sí","Sí","230110_019874_076_11_01",25
"2023","230110","019874","076","11","02","3","2","Mujer","25","2","4","10",NA,"No",NA,NA,NA,"Sí","230110_019874_076_11_02",25
"2023","230108","019875","004","11","03","3","2","Hombre","20","6","4","9",NA,"Sí","3","7","No","Sí","230108_019875_004_11_03",20
"2023","230108","019875","029","11","03","3","2","Mujer","20","6","4","6","1","Sí","4","7","No","Sí","230108_019875_029_11_03",20
"2023","230108","019875","037","11","02","3","2","Mujer","19","6","4","6","3","No","5","7","No","Sí","230108_019875_037_11_02",19
"2023","230108","019875","045","11","02","3","2","Hombre","18","6","4","6","3","No",NA,NA,NA,"Sí","230108_019875_045_11_02",18
"2023","230110","019877","050","11","05","3","2","Mujer","29","5","4","8",NA,"Sí","3","7","No","Sí","230110_019877_050_11_05",29
"2023","230110","019877","059","11","01","3","2","Hombre","29","1","2","6",NA,"Sí","4","7","Sí","Sí","230110_019877_059_11_01",29
"2023","230110","019877","059","11","02","3","2","Mujer","26","1","2","6",NA,"Sí","4","7","Sí","Sí","230110_019877_059_11_02",26
"2023","230101","019878","141","11","03","3","2","Mujer","26","6","4","10",NA,"Sí","3","5","No","Sí","230101_019878_141_11_03",26
"2023","230101","019879","042","11","03","3","2","Hombre","28","6","4","9",NA,"Sí","2",NA,"No","Sí","230101_019879_042_11_03",28
"2023","230101","019879","042","11","04","3","2","Hombre","28","6","4","9",NA,"Sí","3","7","No","Sí","230101_019879_042_11_04",28
"2023","230101","019879","105","11","01","3","2","Mujer","27","6","4","10",NA,"Sí","3","7","No","Sí","230101_019879_105_11_01",27
"2023","230101","019880","044","11","03","3","2","Mujer","29","6","4","10",NA,"Sí","3","4","No","Sí","230101_019880_044_11_03",29
"2023","230110","019881","007","11","02","3","2","Mujer","18","6","4","7","1","Sí","3","7","No","Sí","230110_019881_007_11_02",18
"2023","230110","019881","023","11","02","3","2","Hombre","25","6","4","8",NA,"Sí","4","7","Sí","Sí","230110_019881_023_11_02",25
"2023","230110","019881","023","11","03","3","2","Hombre","23","6","4","8","3","No",NA,NA,NA,"Sí","230110_019881_023_11_03",23
"2023","230110","019881","055","11","04","3","2","Hombre","29","6","4","10",NA,"Sí","3","2","No","Sí","230110_019881_055_11_04",29
"2023","230102","019882","014","11","02","3","2","Mujer","22","6","4","9",NA,"Sí","3","7","No","Sí","230102_019882_014_11_02",22
"2023","230102","019882","073","11","02","3","2","Hombre","24","6","4","7",NA,"No","3","4","No","Sí","230102_019882_073_11_02",24
"2023","230102","019882","073","11","03","3","2","Hombre","18","6","4","6","1","Sí","4","7","No","Sí","230102_019882_073_11_03",18
"2023","230102","019882","116","11","03","3","2","Mujer","24","6","4","10",NA,"Sí","3","5","No","Sí","230102_019882_116_11_03",24
"2023","230102","019882","116","11","04","3","2","Hombre","21","6","4","9",NA,"No",NA,NA,NA,"Sí","230102_019882_116_11_04",21
"2023","230104","019883","018","23","02","3","2","Mujer","22","6","4","10",NA,"No",NA,NA,NA,"Sí","230104_019883_018_23_02",22
"2023","230104","019883","018","33","01","3","2","Hombre","29","5","4","6",NA,"Sí","4","7","No","Sí","230104_019883_018_33_01",29
"2023","230104","019883","073","11","03","3","2","Mujer","22","1","4","9",NA,"Sí","5","7","No","Sí","230104_019883_073_11_03",22
"2023","230104","019883","073","11","04","3","2","Hombre","24","1","4","9",NA,"Sí","3","7","No","Sí","230104_019883_073_11_04",24
"2023","230104","019883","109","12","05","3","2","Hombre","28","6","4","8",NA,"Sí","2",NA,"No","Sí","230104_019883_109_12_05",28
"2023","230101","019884","017","11","02","3","2","Hombre","29","6","4","6",NA,"Sí","5","7","No",NA,"230101_019884_017_11_02",29
"2023","230101","019884","017","11","03","3","2","Hombre","28","6","4","6",NA,"Sí","3","7","No",NA,"230101_019884_017_11_03",28
"2023","230101","019884","035","11","01","3","2","Mujer","24","6","4","10","3","Sí","3","7","No","Sí","230101_019884_035_11_01",24
"2023","230101","019884","035","11","02","3","2","Hombre","21","6","4","9",NA,"No",NA,NA,NA,"Sí","230101_019884_035_11_02",21
"2023","230101","019884","117","11","02","3","2","Hombre","24","1","4","5","2","Sí","2",NA,"No","Sí","230101_019884_117_11_02",24
"2023","230101","019884","117","11","05","3","2","Mujer","28","6","4","9",NA,"Sí","2",NA,"No","Sí","230101_019884_117_11_05",28
"2023","230101","019884","117","11","06","3","2","Mujer","24","6","4","9",NA,"No",NA,NA,NA,"Sí","230101_019884_117_11_06",24
"2023","230110","019885","039","11","05","3","2","Mujer","28","5","4","6",NA,"No",NA,NA,NA,"Sí","230110_019885_039_11_05",28
"2023","230110","019885","058","11","03","3","2","Hombre","19","6","4","7",NA,"Sí","3","7","No","Sí","230110_019885_058_11_03",19
"2023","230110","019885","058","11","04","3","2","Mujer","26","1","4","8",NA,"Sí","3","2","No","Sí","230110_019885_058_11_04",26
"2023","230110","019885","058","11","05","3","2","Hombre","29","1","4","8",NA,"Sí","3",NA,"No","Sí","230110_019885_058_11_05",29
"2023","230110","019885","114","11","02","3","2","Mujer","25","6","4","6",NA,"Sí","3","7","No","Sí","230110_019885_114_11_02",25
"2023","230110","019885","114","11","03","3","2","Mujer","23","6","4","6","1","Sí","3","7","No","Sí","230110_019885_114_11_03",23
"2023","230110","019885","151","11","05","3","2","Mujer","18","6","4","6","2","Sí","6","7","Sí","Sí","230110_019885_151_11_05",18
"2023","230110","019886","009","11","02","3","2","Hombre","18","6","4","6","2","Sí","4","7","No","Sí","230110_019886_009_11_02",18
"2023","230110","019886","009","11","04","3","2","Mujer","25","5","4","6",NA,"Sí","3","7","No","Sí","230110_019886_009_11_04",25
"2023","230110","019886","027","11","03","3","2","Hombre","24","6","4","6","1","Sí","4","7","No",NA,"230110_019886_027_11_03",24
"2023","230110","019886","062","11","01","3","2","Hombre","24","6","2","6","2","Sí","2",NA,"No","Sí","230110_019886_062_11_01",24
"2023","230110","019886","062","11","04","3","2","Hombre","28","6","2","6",NA,"Sí","4","7","No","Sí","230110_019886_062_11_04",28
"2023","230110","019886","080","11","02","3","2","Mujer","19","6","4","6","1","Sí","3","7","No","Sí","230110_019886_080_11_02",19
"2023","230110","019886","098","11","01","3","2","Mujer","28","1","2","6",NA,"Sí","2",NA,"No","Sí","230110_019886_098_11_01",28
"2023","230110","019886","116","11","04","3","2","Hombre","25","6","4","6",NA,"Sí","4","7","No","Sí","230110_019886_116_11_04",25
"2023","230110","019886","116","11","05","3","2","Mujer","23","6","4","6","2","No",NA,NA,NA,"Sí","230110_019886_116_11_05",23
"2023","230110","019887","022","11","03","3","2","Hombre","28","6","2","6",NA,"No",NA,NA,NA,"Sí","230110_019887_022_11_03",28
"2023","230110","019887","022","11","04","3","2","Mujer","19","6","4","6","8","No",NA,NA,NA,"Sí","230110_019887_022_11_04",19
"2023","230110","019887","032","11","02","3","2","Hombre","18","6","4","6","3","No",NA,NA,NA,"Sí","230110_019887_032_11_02",18
"2023","230110","019887","054","11","02","3","2","Hombre","23","6","4","7","6","Sí","3","7","No","Sí","230110_019887_054_11_02",23
"2023","230110","019887","054","11","03","3","2","Hombre","21","6","4","7","6","No",NA,NA,NA,"Sí","230110_019887_054_11_03",21
"2023","230110","019888","049","11","01","3","2","Hombre","23","6","4","6","1","Sí","3",NA,"No","Sí","230110_019888_049_11_01",23
"2023","230110","019888","094","11","03","3","2","Hombre","18","6","4","6","8","No",NA,NA,NA,"Sí","230110_019888_094_11_03",18
"2023","230110","019888","109","11","02","3","2","Hombre","20","6","4","4","11","No",NA,NA,NA,"Sí","230110_019888_109_11_02",20
"2023","230110","019889","002","11","01","3","2","Mujer","27","5","2","8",NA,"Sí","2",NA,"No","Sí","230110_019889_002_11_01",27
"2023","230110","019889","002","11","03","3","2","Hombre","22","6","2","7",NA,"Sí","4","7","Sí","Sí","230110_019889_002_11_03",22
"2023","230110","019889","039","11","03","3","2","Hombre","24","6","2","6","1","No",NA,NA,NA,"Sí","230110_019889_039_11_03",24
"2023","230110","019889","039","11","04","3","2","Mujer","21","6","2","7",NA,"Sí","3","4","No","Sí","230110_019889_039_11_04",21
"2023","230110","019889","039","11","05","3","2","Mujer","18","6","2","6","3","No",NA,NA,NA,"Sí","230110_019889_039_11_05",18
"2023","230110","019890","015","11","02","3","2","Hombre","19","6","4","7","1","Sí","4","7","No","Sí","230110_019890_015_11_02",19
"2023","230110","019890","034","11","02","3","2","Hombre","20","6","2","7","6","No","4","7","No","Sí","230110_019890_034_11_02",20
"2023","230108","019891","024","11","02","3","2","Hombre","28","6","4","11",NA,"Sí","3","2","No","Sí","230108_019891_024_11_02",28
"2023","230108","019891","088","11","02","3","2","Mujer","18","6","4","9",NA,"No",NA,NA,NA,"Sí","230108_019891_088_11_02",18
"2023","230101","019892","025","11","07","3","2","Mujer","24","6","4","7",NA,"No",NA,NA,NA,"Sí","230101_019892_025_11_07",24
"2023","230101","019892","088","11","03","3","2","Hombre","19","6","4","6","3","No",NA,NA,NA,"Sí","230101_019892_088_11_03",19
"2023","230101","019892","104","11","03","3","2","Hombre","24","6","4","10","3","Sí","3","2","Sí","Sí","230101_019892_104_11_03",24
"2023","230101","019892","104","11","04","3","2","Hombre","19","6","4","9","6","No","4","7","No","Sí","230101_019892_104_11_04",19
"2023","230101","019892","104","11","05","3","2","Mujer","19","6","4","6","3","Sí","3","7","Sí","Sí","230101_019892_104_11_05",19
"2023","230101","019893","033","11","03","3","2","Mujer","26","6","4","10",NA,"No",NA,NA,NA,"Sí","230101_019893_033_11_03",26
"2023","230110","019894","003","11","03","3","2","Mujer","29","6","4","8",NA,"Sí","3","7","No","Sí","230110_019894_003_11_03",29
"2023","230110","019894","003","11","04","3","2","Hombre","28","6","4","10",NA,"Sí","3","2","No","Sí","230110_019894_003_11_04",28
"2023","230110","019894","003","11","05","3","2","Mujer","19","6","4","9",NA,"No",NA,NA,NA,"Sí","230110_019894_003_11_05",19
"2023","230110","019894","003","11","06","3","2","Mujer","18","6","4","6",NA,"Sí","3","7","No","Sí","230110_019894_003_11_06",18
"2023","230110","019894","074","11","03","3","2","Mujer","28","1","4","10",NA,"Sí","3","2","No","Sí","230110_019894_074_11_03",28
"2023","230110","019894","127","11","03","3","2","Mujer","24","6","4","11","3","Sí","3","5","No","Sí","230110_019894_127_11_03",24
"2023","230110","019894","127","11","04","3","2","Mujer","20","6","4","9",NA,"No",NA,NA,NA,"Sí","230110_019894_127_11_04",20
"2023","230102","019895","006","11","02","3","2","Mujer","19","6","4","9",NA,"No","5","7","No","Sí","230102_019895_006_11_02",19
"2023","230102","019895","023","11","02","3","2","Hombre","26","5","4","6",NA,"Sí","4","7","No","Sí","230102_019895_023_11_02",26
"2023","230102","019895","074","11","03","3","2","Hombre","19","6","4","6","1","No",NA,NA,NA,"Sí","230102_019895_074_11_03",19
"2023","230102","019895","108","11","02","3","2","Hombre","24","6","4","9",NA,"Sí","3","7","No","Sí","230102_019895_108_11_02",24
"2023","230104","019896","017","11","01","3","2","Mujer","24","6","4","10","2","Sí","3","2","No","Sí","230104_019896_017_11_01",24
"2023","230104","019896","017","11","02","3","2","Hombre","18","6","4","6","2","Sí","4","7","No","Sí","230104_019896_017_11_02",18
"2023","230104","019896","063","11","03","3","2","Hombre","27","6","4","9",NA,"Sí","2",NA,"No","Sí","230104_019896_063_11_03",27
"2023","230104","019896","079","11","02","3","2","Mujer","20","6","4","6",NA,"No","5","7","No","Sí","230104_019896_079_11_02",20
"2023","230110","019898","034","11","05","3","2","Hombre","26","1","4","6",NA,"Sí","2",NA,"No","Sí","230110_019898_034_11_05",26
"2023","230110","019898","034","11","06","3","2","Mujer","24","1","4","5","2","Sí","6","7","No","Sí","230110_019898_034_11_06",24
"2023","230110","019898","067","11","02","3","2","Hombre","20","6","4","6","1","Sí","4","7","No","Sí","230110_019898_067_11_02",20
"2023","230110","019898","067","11","03","3","2","Mujer","19","6","4","7",NA,"No","5","7","No","Sí","230110_019898_067_11_03",19
"2023","230110","019899","005","11","02","3","2","Mujer","21","6","4","6","8","Sí","3","7","No","Sí","230110_019899_005_11_02",21
"2023","230110","019899","021","11","03","3","2","Mujer","22","6","4","9",NA,"No",NA,NA,NA,"Sí","230110_019899_021_11_03",22
